MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
27,0.117,1,PC 12:0_22:2 [M+H]+;,758.569,758.57,-1.3183,956,1000,0,,false,true,Coon_Lab_HCD_Acetate_20171009.msp,86.0964 | 184.0733 | 
37,0.157,1,PC 10:0_26:2 [M+H]+;,786.6,786.6013,-1.6527,845,1000,0,,false,true,Coon_Lab_HCD_Acetate_20171009.msp,86.0964 | 184.0733 | 
39,0.163,1,PC 10:0_24:1 [M+H]+;,760.584,760.5856,-2.1036,785,1000,0,,false,true,Coon_Lab_HCD_Acetate_20171009.msp,86.0964 | 184.0733 | 
64,0.267,1,PC 12:0_22:2 [M+H]+;,758.569,758.57,-1.3183,970,1000,0,,false,true,Coon_Lab_HCD_Acetate_20171009.msp,86.0964 | 184.0733 | 
72,0.296,1,PC 12:0_24:4 [M+H]+;,782.569,782.57,-1.2778,812,1000,0,,false,true,Coon_Lab_HCD_Acetate_20171009.msp,86.0964 | 184.0733 | 
74,0.306,1,PC 10:0_26:2 [M+H]+;,786.6,786.6013,-1.6527,884,1000,0,,false,true,Coon_Lab_HCD_Acetate_20171009.msp,86.0964 | 184.0733 | 
78,0.322,1,PC 10:0_24:1 [M+H]+;,760.584,760.5856,-2.1036,929,1000,0,,false,true,Coon_Lab_HCD_Acetate_20171009.msp,86.0964 | 184.0733 | 
101,0.418,1,PC 12:0_22:2 [M+H]+;,758.569,758.57,-1.3183,935,1000,0,,false,true,Coon_Lab_HCD_Acetate_20171009.msp,86.0964 | 184.0733 | 
110,0.455,1,PC 10:0_26:2 [M+H]+;,786.6,786.6013,-1.6527,536,1000,0,,false,true,Coon_Lab_HCD_Acetate_20171009.msp,86.0964 | 184.0733 | 
138,0.568,1,TG 16:0_18:2_18:1 [M+NH4]+;,874.783,874.7864,-3.8867,977,980,92,TG 16:0_18:2_18:1 [M+NH4]+(92) / TG 16:1_18:1_18:1 [M+NH4]+(8),true,true,Coon_Lab_HCD_Acetate_20171009.msp,239.2369 | 263.2369 | 265.2526 | 575.5034 | 577.519 | 601.519 | 237.2213 | 603.5347 | 
140,0.574,1,TG 16:0_18:2_18:2 [M+NH4]+;,872.768,872.7707,-3.0936,834,854,73,TG 16:0_18:2_18:2 [M+NH4]+(73) / TG 16:1_18:2_18:1 [M+NH4]+(16) / TG 16:0_18:3_18:1 [M+NH4]+(11),true,true,Coon_Lab_HCD_Acetate_20171009.msp,239.2369 | 263.2369 | 575.5034 | 599.5034 | 237.2213 | 265.2526 | 573.4877 | 601.519 | 261.2213 | 577.519 | 
