Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,Hap1_Blank.raw,Hap1_Neg_3.raw,Hap1_Neg_1.raw,Hap1_Neg_2.raw,
8.619027599999999,778.5889587402344,+,3.361764691408592E7,,,4,396197.4541210789,1.5323619785122756E7,2.251440682677089E7,3.361764691408592E7,
8.621211333333333,852.6051025390625,+,5.738629030042211E7,PC[OH] OH-40:5,PC[OH],8,0.0,5.582744694217597E7,5.738629030042211E7,5.1523527873375155E7,
8.622264833333332,551.4995727539062,+,1.465948767315989E7,,,4,0.0,1.465948767315989E7,1.1938791787149994E7,1.3614564682605606E7,
8.628538466666667,802.5892333984375,+,8.396010724328189E7,PC[OH] OH-36:2,PC[OH],4,0.0,8.154921617621142E7,8.396010724328189E7,7.572997233916879E7,
8.631773925000001,370.4013366699219,+,9.616241506872033E7,,,4,26232.668930307238,8.339553705493918E7,8.372148234345704E7,9.616241506872033E7,
8.632302825,365.3398132324219,-,1.2153286322931087E8,,,4,16580.560355860827,1.1913176455332966E8,1.0745494602174664E8,1.2153286322931087E8,
8.635060033333334,714.5349731445312,+,3.993710104755741E7,PC O-32:2,Plasmenyl-PC,4,0.0,3.993710104755741E7,3.836590426256683E7,3.9069788884842716E7,
8.6371895,747.5130004882812,-,2.4612268961372385E9,PG 16:0_18:1,PG,4,0.0,2.352440969161455E9,2.3054615693875494E9,2.4612268961372385E9,
8.6371895,1509.0477294921875,-,4024490.08488884,,,4,0.0,3639806.1720871795,3295488.217249799,4024490.08488884,
8.637418633333333,776.5384826660156,-,4.940206193881249E8,PC 31:1,PC,4,0.0,4.7403329509506303E8,4.4053273247872865E8,4.940206193881249E8,
8.644932025000001,339.3241271972656,-,1.0421148311395167E8,,,4,498375.67403445597,1.0304117750796689E8,9.693012578558019E7,1.0421148311395167E8,
8.6477906,864.6148681640625,+,5.582010090608175E8,PC[OH] OH-41:6,PC[OH],4,0.0,5.582010090608175E8,5.404705656501572E8,5.3388472033220613E8,
8.665957375,577.5147705078125,+,4.829038789738842E8,,,4,8000.5994774101455,4.829038789738842E8,4.6177862294670916E8,4.712686074444892E8,
8.667121866666667,764.5165710449219,+,3.929735175477908E8,PC 35:6,PC,4,0.0,3.929735175477908E8,3.838515739710704E8,3.75227007066122E8,
8.671022133333333,836.5376281738281,-,5.54247435790652E8,,,4,0.0,5.54247435790652E8,5.414020711082083E8,5.168086389212374E8,
8.67373975,756.5460815429688,+,6.440484428246861E9,PC 34:3,PC,4,210933.2115331029,6.440484428246861E9,6.2033432779552E9,6.390638153502912E9,
8.678703400000002,838.5438842773438,-,7.549225432320556E7,PC 36:5,PC,4,0.0,7.317170438714966E7,6.455662687975367E7,7.549225432320556E7,
8.682780533333334,797.5276184082031,-,7.574733956421217E7,PG 18:0_20:4,PG,4,0.0,6.882094643266872E7,6.330998115648798E7,7.574733956421217E7,
8.682780533333334,694.4769287109375,-,1.0608691148238271E7,,,4,0.0,1.0451950042226829E7,9357143.225508936,1.0608691148238271E7,
8.693890966666666,596.4677734375,-,4995790.429821815,,,4,0.0,4995790.429821815,4816589.913821812,4927429.345977894,
8.6939548,946.5732421875,-,2.9840447855344944E7,,,4,0.0,2.9530559237517416E7,2.748334854517316E7,2.9840447855344944E7,
8.694310799999998,613.55517578125,+,1.1903363815118842E7,,,4,0.0,1.1903363815118842E7,9212658.822628064,1.0911912196088193E7,
8.697577766666667,1022.5578308105469,-,5884045.561086192,,,4,0.0,5364726.172021989,4118326.244296529,5884045.561086192,
8.7022994,966.2937622070312,+,5005618.17033637,,,4,5005618.17033637,0.0,0.0,0.0,
8.712664633333333,391.3551940917969,-,2.0191627837326594E7,,,4,0.0,1.9425368854527403E7,1.7113800692680053E7,2.0191627837326594E7,
8.721619166666665,806.562255859375,+,7.895767633804236E9,PC 16:0_22:6,PC,8,0.0,5.873622174093205E9,5.648375674694508E9,7.895767633804236E9,
8.723799333333332,1108.6851196289062,-,5563463.845333908,,,4,0.0,4806519.983042332,5563463.845333908,4769451.514530366,
8.728198333333332,730.5324096679688,+,5.084992803354253E9,PC 16:1_16:1,PC,8,0.0,4.964565017559735E9,4.55340332956918E9,5.084992803354253E9,
8.728198333333332,814.5411987304688,+,5.3839709939809956E7,PE 42:9,PE,4,0.0,5.3839709939809956E7,5.359537623873747E7,4.9656420491025925E7,
8.728288666666666,744.5476684570312,+,1.9065162442721899E9,PC 33:2,PC,8,0.0,1.8973106078723989E9,1.798705721517438E9,1.9065162442721899E9,
8.735826133333333,615.52978515625,+,2.0544980484120805E7,,,4,0.0,2.0544980484120805E7,2.00593265398314E7,1.9360984776967578E7,
8.738189475,620.4601440429688,-,5030217.5863757115,,,4,37797.518481519175,3405430.505834031,3615414.4515850255,5030217.5863757115,
8.742407,972.5885009765625,-,1.763487447795378E7,,,4,0.0,1.7026105611452673E7,1.5628657911095101E7,1.763487447795378E7,
8.746171600000002,814.55517578125,-,9.200390343277639E8,PC 34:3,PC,4,0.0,8.974482824768237E8,8.398327741261768E8,9.200390343277639E8,
8.749830333333334,834.5921325683594,+,6.456213989557498E8,,,4,0.0,6.148219752298968E8,5.885340377643003E8,6.456213989557498E8,
8.749907033333335,674.4801635742188,-,1.3791325619668022E7,PE 31:1,PE,4,0.0,1.314735636267533E7,1.3786158236709256E7,1.3791325619668022E7,
8.7499244,724.4881591796875,-,1.8010600675829224E7,PE 15:0_20:4,PE,4,0.0,1.6471329955641814E7,1.440771592132847E7,1.8010600675829224E7,
8.753939700000002,937.5738525390625,-,2.7319231037903905E7,,,4,0.0,2.7096877241775803E7,2.486712666460147E7,2.7319231037903905E7,
8.753939700000002,1491.108154296875,-,1.1995898203055564E7,,,4,0.0,1.1457381511728838E7,1.1995898203055564E7,1.1302158805716904E7,
8.756497033333334,832.576171875,+,4.671264636280647E9,PC 40:7,PC,8,0.0,4.509099548785595E9,4.383924400258255E9,4.671264636280647E9,
8.761402166666667,738.50341796875,-,6.42029344122627E7,PE 36:4,PE,4,0.0,6.239290472039124E7,5.278362247481236E7,6.42029344122627E7,
8.761402166666667,720.492919921875,-,2.552765803593631E7,,,4,0.0,2.552765803593631E7,2.31539686448204E7,2.233808580569899E7,
8.761428566666668,925.574951171875,-,1.335453311687692E7,,,4,0.0,1.2340482027526515E7,1.2484615350836437E7,1.335453311687692E7,
8.765045933333333,1593.158447265625,-,1.6741468324461663E7,,,4,0.0,1.6741468324461663E7,1.4796424401601298E7,1.5634204031354886E7,
8.768547,858.5842590332031,+,3.523652959308232E8,PC 20:4_22:4,PC,8,0.0,3.523652959308232E8,2.3463199000376204E8,2.504417460179549E8,
8.768547,778.5283203125,+,1.2488201655129991E8,PC 36:6,PC,4,0.0,1.2488201655129991E8,9.983949640471058E7,1.2128602602879566E8,
8.774668533333333,890.630126953125,+,3.9718043040557265E8,PC[OH] OH-43:7,PC[OH],4,0.0,3.945055557494962E8,3.1003493052917325E8,3.9718043040557265E8,
8.776720233333334,942.61572265625,-,4628511.334849682,,,4,0.0,4628511.334849682,4406998.527786531,4445296.217998474,
8.787905700000001,1538.1041259765625,-,1762180.183436262,,,4,0.0,1029976.3746696964,1353982.4654213309,1762180.183436262,
8.799110533333334,750.5025024414062,-,7.249895570054968E7,PE 17:1_20:4,PE,4,0.0,6.739461904879412E7,6.0892226501036726E7,7.249895570054968E7,
8.799110533333334,1546.14013671875,-,8036910.795385051,,,4,0.0,7326439.423263662,7939191.1435335,8036910.795385051,
8.806531333333334,824.5379028320312,-,7.444901320805339E8,,,4,0.0,6.950756004550241E8,6.338155957696362E8,7.444901320805339E8,
8.806531333333334,911.557861328125,-,3.766710321676299E8,PI 18:0_22:5,PI,4,0.0,3.5384109366650915E8,3.34859895537571E8,3.766710321676299E8,
8.808906066666667,723.0485534667969,+,1.4412850393848132E7,,,4,0.0,1.2929622778313609E7,1.4412850393848132E7,4472625.475139992,
8.808958866666666,703.5700073242188,+,1.1457221241456966E10,SM d34:1,SM,4,0.0,1.1379213230967655E10,1.1449699812070684E10,1.1457221241456966E10,
8.810222333333334,919.5586547851562,-,1.4886206540749604E7,,,4,0.0,1.4886206540749604E7,1.2980602815529928E7,1.4870654641234417E7,
8.810502875000001,706.5331420898438,+,1.4055902082822395E10,PC 30:0,PC,4,12214.29666786598,1.4055902082822395E10,1.3984995533889202E10,1.3773504114035568E10,
8.816650775,716.552978515625,+,1.326451902379963E8,PC O-32:1,Plasmenyl-PC,4,16789.639489689318,9.185025622430788E7,1.326451902379963E8,8.827281595880166E7,
8.817129925,629.54541015625,+,1.5314610540069363E8,Alkenyl-DG P-38:4,Alkenyl-DG,4,1980.1130531969375,1.5314610540069363E8,1.109715524129307E8,1.1279230536382204E8,
8.8176835,774.524658203125,-,7.525756795112159E8,,,4,0.0,7.034627797532427E8,6.390044592076745E8,7.525756795112159E8,
8.818816925,761.6198120117188,+,9.373753378365444E7,,,4,183866.81427355154,7.906457733589661E7,9.373753378365444E7,8.993551800737649E7,
8.827464325000001,653.5439453125,+,6.831367593114106E7,,,4,3549.8609531998586,5.211481225457663E7,4.667956957277729E7,6.831367593114106E7,
8.8283769,627.5302734375,+,4.466922154569441E7,Alkenyl-DG P-18:0_20:5,Alkenyl-DG,4,0.0,4.466922154569441E7,4.213526109428343E7,4.262937465221719E7,
8.832554966666667,732.4788818359375,-,1.3255330867474053E7,,,4,0.0,1.020973575587414E7,1.1364512738389425E7,1.3255330867474053E7,
8.841554066666665,770.56201171875,+,3.3969459162489337E8,PC 35:3,PC,4,0.0,3.258760893980012E8,3.39451624039164E8,3.3969459162489337E8,
8.841554066666665,862.62158203125,+,4.238916897889193E7,,,4,0.0,3.965757766406088E7,4.238916897889193E7,4.0328677677655056E7,
8.843970966666665,887.5523071289062,-,1.0632731400677892E9,PI 38:3,PI,8,0.0,1.0049948585639651E9,9.308099706230601E8,1.0632731400677892E9,
8.855334833333332,786.5240478515625,-,9.687259340083482E8,PS 36:2,PS,4,0.0,9.132347926804464E8,8.832523618689699E8,9.687259340083482E8,
8.864815125,832.5426330566406,-,5.208388246340723E7,,,4,3592.3263582363534,4.911807756072524E7,4.446546013819798E7,5.208388246340723E7,
8.8748096,766.568115234375,+,5.379863496556378E7,Plasmanyl-PC O-36:5,Plasmanyl-PC,4,0.0,5.379863496556378E7,4.62758759669222E7,4.8712917833820134E7,
8.8791649,718.5330200195312,+,1.9379432718668222E8,PC 31:1,PC,4,26106.919266539913,1.8997248506084725E8,1.9166533547626773E8,1.9379432718668222E8,
8.881473533333333,820.5753479003906,+,1.8487858113711965E8,PC 39:6,PC,4,0.0,1.831577320689366E8,1.760869073075699E8,1.8487858113711965E8,
8.88285055,766.5343017578125,-,3.748516968200018E8,,,4,147827.23417058898,3.6653596568623227E8,3.4919730613311195E8,3.748516968200018E8,
8.885755099999999,1470.0325317382812,-,1.2106105057323918E8,,,4,0.0,1.1611708808292428E8,1.0790029005479518E8,1.2106105057323918E8,
8.885755099999999,690.5032958984375,-,1.2652371042084521E8,PE-NMe2 30:0,PE-NMe2,4,0.0,1.2046005435775855E8,1.118038989171974E8,1.2652371042084521E8,
8.889450933333334,764.5404663085938,-,2.7594010664682336E9,,,4,0.0,2.680329541369889E9,2.549607627790118E9,2.7594010664682336E9,
8.896692025,804.5442504882812,+,1.502638461891336E8,PC 38:7,PC,4,528806.1828123167,1.502638461891336E8,1.3838352014283776E8,1.455189473457332E8,
8.904342775,762.5036010742188,-,2.9097382651676555E9,PE 16:0_22:6,PE,8,4984.1191787803,2.2405540584954596E9,2.550426955015452E9,2.9097382651676555E9,
8.908171033333334,899.5576782226562,-,7.100415891270858E7,PI 19:0_20:4,PI,4,0.0,6.375618573067662E7,7.100415891270858E7,6.79964220191196E7,
8.9155537,808.5440063476562,-,7.913801652361028E7,,,4,0.0,7.714822791111429E7,7.437245611724901E7,7.913801652361028E7,
8.919315533333334,1496.0469970703125,-,4.476204584483476E7,,,4,0.0,4.476204584483476E7,4.308199469465191E7,4.313148713600211E7,
8.919315533333334,1496.0750732421875,-,4.173428058471561E7,,,4,0.0,4.072432243887853E7,4.173428058471561E7,4.160874645053084E7,
8.920577399999999,536.1622619628906,+,8.72236906631751E7,,,4,81536.79552581989,6.633289182940838E7,6.991808118366565E7,8.72236906631751E7,
8.920772724999999,538.1593322753906,+,2.347488231824733E7,,,4,12068.887373790058,1.802172697301697E7,1.968464779640132E7,2.347488231824733E7,
8.923067566666667,1546.0797119140625,-,1.8167345190089516E7,,,4,0.0,1.8167345190089516E7,1.647386352030645E7,1.697880232266906E7,
8.924027666666667,792.5840454101562,+,6.892751775328794E7,Plasmanyl-PC O-38:6,Plasmanyl-PC,4,0.0,6.892751775328794E7,6.4190904556847215E7,6.841964726160528E7,
8.926964833333335,828.5686340332031,-,7.635429795909446E7,PC 35:3,PC,4,0.0,7.177374976098946E7,6.907815395276068E7,7.635429795909446E7,
8.929774233333333,729.5875854492188,+,5.2285395378706765E8,SM d36:2,SM,4,0.0,5.2285395378706765E8,5.18084282589412E8,4.8548043818298626E8,
8.930692566666666,834.5601501464844,-,1.6514793368714247E7,,,4,0.0,1.2409794152761288E7,1.110248802840858E7,1.6514793368714247E7,
8.934491933333334,897.5642395019531,-,2.443560700865982E7,,,4,0.0,2.3994944995375454E7,2.443560700865982E7,2.238524594400852E7,
8.938220366666668,686.4716796875,-,1.3017129022007547E8,,,4,0.0,1.1946828952987377E8,1.21631187222518E8,1.3017129022007547E8,
8.941930833333334,913.5735473632812,-,2.1152121575002977E8,,,4,0.0,2.087932600454285E8,2.0538351257434148E8,2.1152121575002977E8,
8.955176366666668,690.5377807617188,+,3.1805312425777845E7,Plasmanyl-PC O-30:1,Plasmanyl-PC,4,0.0,2.936631831195377E7,3.1805312425777845E7,3.1218955527069677E7,
8.956556533333334,720.4932250976562,-,5.424535235251641E8,Plasmenyl-PE P-16:0_20:5,Plasmenyl-PE,8,0.0,5.384048762327886E8,5.0906266634058493E8,5.424535235251641E8,
8.960207233333334,1572.1058349609375,-,6.367630810503437E7,,,4,0.0,6.31964577091276E7,6.138037766904437E7,6.367630810503437E7,
8.961489566666666,678.5382385253906,+,2.2686335066777658E7,Plasmanyl-PC O-29:0,Plasmanyl-PC,4,0.0,2.2686335066777658E7,2.0162748541953713E7,1.9915847081882294E7,
8.968216666666667,784.5774841308594,+,1.3161016595152938E9,,,4,0.0,1.3161016595152938E9,1.3070057647252324E9,1.3044426054317493E9,
8.968216666666667,790.5248413085938,+,1.269700463142355E9,PE 40:7,PE,4,0.0,1.2594067049653542E9,1.269700463142355E9,1.2476279996165426E9,
8.971095466666666,750.5025024414062,-,8.654026039125346E7,PE 37:5,PE,4,0.0,7.757528171973981E7,7.572551926023825E7,8.654026039125346E7,
8.971142,701.5048217773438,-,4.089377694051723E7,,,4,0.0,3.97964718884172E7,3.8415486749669515E7,4.089377694051723E7,
8.9747045,712.4877319335938,-,6.158217752729316E8,PE 34:3,PE,8,0.0,5.729048231207075E8,5.407341389094262E8,6.158217752729316E8,
8.97756815,732.5479736328125,+,4.409467625697818E10,PC 32:1,PC,4,313253.2206105708,4.39482508340424E10,4.3732968892167076E10,4.409467625697818E10,
8.987038933333332,734.5637817382812,+,5.088759573184395E9,,,4,0.0,5.061221850761599E9,5.088759573184395E9,5.036392140947486E9,
8.9902137,708.49267578125,-,9325319.662293894,,,4,14375.142498100577,7914424.78121936,8063000.796980653,9325319.662293894,
8.992727525,790.5956115722656,+,5.1927038247986263E8,PC[OH] OH-35:1,PC[OH],4,42552.3572901275,5.055523842735393E8,5.1927038247986263E8,3.691489387976377E8,
8.992935099999999,747.5130004882812,-,1.3486705153863025E8,PG 34:1,PG,4,0.0,1.2319374576112711E8,1.2482278256084791E8,1.3486705153863025E8,
8.992935099999999,726.5034484863281,-,5.7365282882933885E7,PE 35:3,PE,4,0.0,5.037750585778125E7,5.060411528642673E7,5.7365282882933885E7,
8.993155933333334,738.50341796875,-,4.129019642458063E8,PE 36:4,PE,4,0.0,3.805039057197846E8,3.722093144617633E8,4.129019642458063E8,
9.000444133333334,812.5384216308594,-,6.322015338273511E8,,,4,0.0,5.986917183372159E8,5.892793715195942E8,6.322015338273511E8,
9.00115175,735.5133666992188,-,5613952.854552032,,,4,28701.09739493948,4749853.462090806,4407333.546308805,5613952.854552032,
9.004089299999999,1297.9927978515625,-,1.0556173989581091E7,,,4,0.0,8563880.642111158,8888418.080861155,1.0556173989581091E7,
9.012197875,383.3277282714844,+,1.2972606722566827E8,,,4,952330.2167895278,1.1674597512835032E8,1.1827481269625239E8,1.2972606722566827E8,
9.0191031,848.5753173828125,-,2.7245103461050555E7,Plasmenyl-PC P-16:0_22:6,Plasmenyl-PC,4,0.0,2.7245103461050555E7,2.7076841028223693E7,2.662552587884337E7,
9.027893133333334,808.576904296875,+,6.166556707200901E9,PC 38:5,PC,8,0.0,6.166556707200901E9,6.107518924268609E9,6.071030120522884E9,
9.027893133333334,834.5921325683594,+,5.95786278153035E8,PC 40:6,PC,8,0.0,5.847002330394478E8,5.884427691461079E8,5.95786278153035E8,
9.027893133333334,866.63232421875,+,1.4516649779738307E8,PC[OH] OH-41:5,PC[OH],4,0.0,1.3683066336502016E8,1.4315939923142117E8,1.4516649779738307E8,
9.027893133333334,836.6016235351562,+,1.1089708482708836E8,,,4,0.0,1.1089708482708836E8,9.051443914781389E7,9.712757378729434E7,
9.030538566666669,948.60400390625,-,1.059437034344764E7,,,4,0.0,9902602.118952302,9844140.597437209,1.059437034344764E7,
9.0529012,1576.13037109375,-,1.806228565791151E7,,,4,0.0,1.7424337149143264E7,1.7063233492494993E7,1.806228565791151E7,
9.0565019,913.5735473632812,-,4.6123433444405776E8,PI 18:0_22:4,PI,4,0.0,4.1675116828959095E8,4.0306038289918303E8,4.6123433444405776E8,
9.059451750000001,311.1663513183594,-,9.500311850638197E7,,,4,3089041.3420967082,9.500311850638197E7,2.9458040979573708E7,3.556383899605087E7,
9.078409166666667,655.5606689453125,+,8.39184378835842E7,,,4,0.0,8.39184378835842E7,6.286058779282026E7,5.682607647213863E7,
9.0849536,714.5386962890625,+,1.8830458714318015E7,PC O-32:2,Plasmenyl-PC,4,0.0,1.1189605252064256E7,1.8830458714318015E7,7591378.581963607,
9.0851219,629.54541015625,+,4.0514558906621236E8,Alkenyl-DG P-18:0_20:4,Alkenyl-DG,4,1729.6204764338947,4.0514558906621236E8,3.874846843819443E8,3.399843946806357E8,
9.0890302,782.5617065429688,+,9.84538974993529E9,PC 16:0_20:4,PC,8,5909.131081547166,9.84538974993529E9,9.792198777524347E9,9.825652516464722E9,
9.0937894,887.5523071289062,-,2.6034570370794344E9,PI 18:0_20:3,PI,4,0.0,2.4914018943780518E9,2.5141904849758744E9,2.6034570370794344E9,
9.099627966666667,884.6058959960938,+,5.367069039793065E7,PC 44:9,PC,4,0.0,5.367069039793065E7,5.140311056548748E7,5.145550926318793E7,
9.108707466666665,1548.1073608398438,-,2.383385498999308E8,,,4,0.0,2.2373035220682943E8,2.283243929057524E8,2.383385498999308E8,
9.116102633333334,790.5467834472656,-,8.343976322152306E9,PC 16:1_16:0,PC,4,0.0,8.343976322152306E9,8.003605354283458E9,8.256788679212918E9,
9.116102633333334,572.4595031738281,-,4352663.959852356,,,4,0.0,4352663.959852356,4253797.841566347,3475076.969578501,
9.116305024999999,708.49267578125,-,1.979566523987793E7,,,4,18542.799471097835,1.5286275331810687E7,1.4445295249977412E7,1.979566523987793E7,
9.116398525,758.563720703125,+,2.444789949990993E10,PC 34:2,PC,8,10061.800829872562,2.4084647191930298E10,2.444789949990993E10,2.4322624990621952E10,
9.1182955,562.5678100585938,+,6449276.861071385,,,4,6449276.861071385,0.0,0.0,0.0,
9.123483166666666,662.4723815917969,-,2.9958334200611994E7,PE 30:0,PE,4,0.0,2.5465011940229576E7,2.7927417248140242E7,2.9958334200611994E7,
9.130934566666665,834.5601501464844,-,2.046477741164013E7,,,4,0.0,1.7425648369590916E7,1.6441918047796186E7,2.046477741164013E7,
9.137880766666667,820.5760498046875,+,5.7662144222929455E7,PC 39:6,PC,4,0.0,5.594681634091327E7,5.7662144222929455E7,5.5212384904639155E7,
9.138410266666666,826.55322265625,-,1.442924068931829E8,,,4,0.0,6.766019047441086E7,6.54393795924395E7,1.442924068931829E8,
9.142130433333334,698.5524291992188,-,2.93534361483042E7,,,4,0.0,2.4726290892490752E7,2.3970884590600632E7,2.93534361483042E7,
9.145774866666665,726.5034484863281,-,1.6575612766484663E7,PE-NMe 34:3,PE-NMe,4,0.0,1.4373574820433948E7,1.1874313142471E7,1.6575612766484663E7,
9.149575566666666,1273.994140625,-,1.685605209497069E7,,,4,0.0,1.1536103616268981E7,1.1438031262101172E7,1.685605209497069E7,
9.158684966666668,816.5485534667969,+,7.735747718377884E7,PC 39:8,PC,4,0.0,7.170948399134505E7,7.735747718377884E7,7.191512443257014E7,
9.158684966666668,705.589111328125,+,2.3840582542348117E8,SM d34:0,SM,4,0.0,2.037896005623127E8,2.3840582542348117E8,2.3172247159270367E8,
9.171996466666668,1496.0567626953125,-,7.1187334872352E7,,,4,0.0,6.692809785752231E7,6.6751390051628135E7,7.1187334872352E7,
9.171996466666668,1496.0745849609375,-,7.1187334872352E7,,,4,0.0,6.6531484482594855E7,6.514632323373407E7,7.1187334872352E7,
9.172121500000001,701.5054321289062,-,1.8658833136000153E7,,,4,0.0,1.735847058624269E7,1.8382350274959248E7,1.8658833136000153E7,
9.172121500000001,974.5585327148438,-,9143525.973113768,,,4,0.0,8642527.025667263,6651224.787098429,9143525.973113768,
9.178237766666667,729.5850830078125,+,1.0192799959351446E8,SM d36:2,SM,4,0.0,8.518127961699785E7,8.855996161849761E7,1.0192799959351446E8,
9.194903366666667,688.4876098632812,-,1.040803313644179E9,PE 32:1,PE,8,0.0,5.032980401172222E8,1.040803313644179E9,5.50565439776516E8,
9.194903366666667,1504.0260009765625,-,2.1842527313007683E7,,,4,0.0,2.0576666458796166E7,2.1842527313007683E7,2.1502710434408937E7,
9.196635066666667,720.5485229492188,+,9.288768661882285E8,PC 31:0,PC,8,0.0,9.214153729042885E8,9.020995494294486E8,9.288768661882285E8,
9.196635066666667,780.5471801757812,+,6.36327075855051E8,PC 36:5,PC,4,0.0,4.049777019276951E8,4.140709304068935E8,6.36327075855051E8,
9.202171166666668,240.26663208007812,+,6.286777911273745E7,,,4,0.0,5.9122543108908206E7,6.286777911273745E7,6.041693377407857E7,
9.203066999999999,792.5840454101562,+,3.6707184331861836E8,Plasmanyl-PC O-16:0_22:6,Plasmanyl-PC,8,0.0,3.6707184331861836E8,3.6065463690617836E8,2.4288097099692726E8,
9.203066999999999,770.56201171875,+,1.633132677683008E8,PC 35:3,PC,4,0.0,1.3697971384934503E8,1.4527080245337677E8,1.633132677683008E8,
9.213564566666667,1484.05615234375,-,5971292.572028854,,,4,0.0,5971292.572028854,5813657.546419854,5709095.3226782875,
9.216631425000001,816.6355590820312,+,7.74160526980915E8,,,4,3355.3548968043456,7.420305729288242E8,7.74160526980915E8,7.46938006808637E8,
9.2170597,1300.0072021484375,-,7750176.894449827,,,4,0.0,7046086.615951738,6272558.697655714,7750176.894449827,
9.221198075,796.5736694335938,+,4.0476778975923896E8,PC 37:4,PC,8,335955.4058151463,4.046814670233454E8,4.0476778975923896E8,4.0191306137394625E8,
9.225210075,716.5532836914062,+,2.0301193672975874E8,PC O-32:1,Plasmenyl-PC,4,13557.588795258722,1.8614517863953573E8,1.9856865711537555E8,2.0301193672975874E8,
9.226360375,738.50341796875,-,2.1187997841653728E9,PE 36:4,PE,8,4534.04199651289,1.9259176364457693E9,1.815421301011414E9,2.1187997841653728E9,
9.232176366666666,764.5126037597656,-,4.2478899933628726E9,PE 38:5,PE,8,0.0,3.5509372858520923E9,3.5774951415414147E9,4.2478899933628726E9,
9.232176366666666,1530.0601196289062,-,5.314773380994985E7,,,4,0.0,4.8772969633617155E7,4.7246078515455924E7,5.314773380994985E7,
9.2349281,266.2820129394531,+,4.844059006187802E7,,,4,0.0,4.6315079495089725E7,4.371175711697052E7,4.844059006187802E7,
9.235901400000001,922.507080078125,-,8676749.325145824,,,4,0.0,8676749.325145824,6141366.222224825,8481258.978448449,
9.239584033333331,469.4015350341797,-,7669599.694205879,,,4,0.0,7271052.945605503,6499707.917833027,7669599.694205879,
9.241921866666667,818.5859985351562,+,2.83448616531575E8,Plasmenyl-PC P-18:0_22:6,Plasmenyl-PC,8,0.0,2.764761228750657E8,2.7168743419707674E8,2.83448616531575E8,
9.254552766666668,1480.0372314453125,-,3.8240986057136975E7,,,4,0.0,3.5176998596217185E7,3.639074537914905E7,3.8240986057136975E7,
9.254563166666665,800.5764770507812,-,1.16195191869286E7,PC O-34:2,Plasmenyl-PC,4,0.0,1.16195191869286E7,1.021228014365886E7,1.0720642096562294E7,
9.255007933333333,840.5678100585938,+,4.4760534026332897E8,,,4,0.0,3.6892926340395176E8,4.4760534026332897E8,4.334288259071766E8,
9.261391966666666,808.5770874023438,+,1.9312589931464522E9,PC 18:1_20:4,PC,8,0.0,1.8807365768500113E9,1.8816706278879473E9,1.9312589931464522E9,
9.261391966666666,860.6018676757812,+,3.425228289486291E8,PC 20:2_22:5,PC,8,0.0,3.425228289486291E8,3.415048491613072E8,3.420712705365362E8,
9.262187466666667,714.5034790039062,-,2.331121107230694E9,PE 34:2,PE,4,0.0,2.1481010114879956E9,2.200572930159248E9,2.331121107230694E9,
9.265555233333334,549.4838256835938,+,8.182312123432408E7,,,4,0.0,8.182312123432408E7,7.429713188403456E7,7.337586053323433E7,
9.265555233333334,549.4831237792969,+,8.316218444143894E7,,,4,0.0,8.316218444143894E7,3.542310089236579E7,7.656895117621598E7,
9.2738236,747.5130004882812,-,5.220710448347555E8,,,4,0.0,4.87014081548491E8,5.1021748859510773E8,5.220710448347555E8,
9.279358799999999,716.5180053710938,+,1.949253810691295E9,PC 31:2,PC,4,0.0,1.92467947229781E9,1.903959576043423E9,1.949253810691295E9,
9.279358799999999,368.3859405517578,+,5.2795353503830284E7,,,4,0.0,5.159506993506081E7,4.357764406610168E7,5.2795353503830284E7,
9.2837638,742.5685424804688,+,1.3330292118837257E8,Plasmanyl-PC O-34:3,Plasmanyl-PC,4,1867.0478577354468,1.3330292118837257E8,9.89013938475695E7,1.0009034436163273E8,
9.284963866666667,927.5888366699219,-,8621412.987650204,,,4,0.0,8001867.24580461,8621412.987650204,8378060.055016348,
9.288549999999999,689.4911499023438,-,4.668361730745598E8,,,4,0.0,4.21322630228611E8,4.2569017157195294E8,4.668361730745598E8,
9.288674333333333,901.5738525390625,-,2.208033754615616E8,,,4,0.0,1.8133096371775982E8,2.208033754615616E8,2.1595618181089205E8,
9.288674333333333,901.5864868164062,-,2.0991745264600745E8,,,4,0.0,1.8572271303575152E8,2.0991745264600745E8,2.0438696532013226E8,
9.288731266666666,1478.0390014648438,-,4515961.143230201,,,4,0.0,4515961.143230201,4005648.999447046,4189119.8779865257,
9.288731266666666,1581.0843505859375,-,3763743.342675827,,,4,0.0,3038267.8941458017,3763743.342675827,3593464.215117859,
9.292436833333333,939.58935546875,-,1.3785398913786614E7,,,4,0.0,1.3785398913786614E7,1.2432779564145952E7,1.2044232417141028E7,
9.296186166666667,863.557373046875,-,7.340730220982794E8,PI 18:1_18:0,PI,4,0.0,5.168131863872538E8,7.340730220982794E8,5.523942162411788E8,
9.296186166666667,913.5735473632812,-,8.741190444548772E7,PI 20:4_20:0,PI,4,0.0,7.605059931496054E7,8.712924986902383E7,8.741190444548772E7,
9.297239874999999,575.499267578125,+,1.275975297967285E8,,,4,3189.9503624707777,7.371954660915613E7,1.2127471979742333E8,1.275975297967285E8,
