MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
2844,10.476,1,PC 17:2_22:5 [M+H]+;,818.566,818.57,-4.8866,42,1000,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2847,10.487,1,PC 18:4_24:1 [M+H]+;,864.646,864.6482,-2.5444,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2848,10.491,1,SM d18:1_24:4 [M+H]+;,807.635,807.638,-3.7145,751,972,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
2851,10.502,1,PE 18:0_22:4 [M+H]+;,796.585,796.5856,-0.7532,967,993,0,,false,true,LipiDex_HCD_Acetate.msp,341.305 | 389.305 | 655.566 | 
2853,10.509,1,SM d18:0_20:1 [M+H]+;,759.636,759.638,-2.6328,998,998,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
2856,10.522,1,PC 17:2_22:1 [M+H]+;,826.631,826.6326,-1.9356,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2857,10.525,1,PC 16:0_24:4 [M+H]+;,838.631,838.6326,-1.9079,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2858,10.529,1,PC 18:3_24:4 [M+H]+;,860.613,860.6169,-4.5316,2,20,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2859,10.532,1,PC[OH] OH-14:1_25:0 [M+H]+;,846.668,846.6588,10.8662,266,1000,0,,false,true,LipiDex_HCD_Hydroxy.msp,86.0964 | 184.0733 | 
2861,10.54,1,PC 12:0_22:2 [M+H]+;,758.57,758.57,0.0,972,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2862,10.544,1,PC 12:0_26:2 [M+H]+;,814.631,814.6326,-1.9641,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2863,10.547,1,SM d18:2_24:1 [M+H]+;,811.668,811.6693,-1.6016,998,998,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
2864,10.55,1,PE 20:0_22:5 [M+H]+;,822.6,822.6013,-1.5804,808,1000,0,,false,true,LipiDex_HCD_Acetate.msp,369.3363 | 387.2894 | 681.5816 | 
2869,10.569,1,SM d18:4_26:2 [M+H]+;,833.65,833.6537,-4.4383,12,137,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
2870,10.572,1,Alkenyl-DG P-16:0_18:3 [M+H]+;,575.503,575.5039,-1.5638,42,1000,100,Alkenyl-DG P-16:0_18:3 [M+H]+(100),true,true,LipiDex_HCD_Acetate.msp,313.2737 | 
2871,10.575,1,PC 10:0_26:1 [M+H]+;,788.616,788.6169,-1.1412,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2872,10.579,1,PC 14:1_22:2 [M+H]+;,784.584,784.5856,-2.0393,710,986,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2873,10.582,1,PC[OH] OH-17:2_26:2 [M+H]+;,896.683,896.6744,9.591,17,744,0,,false,true,LipiDex_HCD_Hydroxy.msp,86.0964 | 184.0733 | 
2876,10.594,1,PC 14:0_24:4 [M+H]+;,810.597,810.6013,-5.3047,241,787,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2878,10.601,1,SM d18:0_22:2 [M+H]+;,785.653,785.6537,-0.891,998,998,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
2881,10.612,1,PC 10:0_24:0 [M+H]+;,762.599,762.6013,-3.016,996,996,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2882,10.616,1,SM d18:0_22:4 [M+H]+;,781.619,781.6224,-4.3499,548,843,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
2887,10.634,1,PC 15:1_22:4 [M+H]+;,794.569,794.57,-1.2585,834,1000,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 184.0733 | 
2888,10.637,1,DG 16:0_18:2 [M+NH4]+;,610.54,610.541,-1.6379,18,998,100,DG 16:0_18:2 [M+NH4]+(100),true,true,LipiDex_HCD_Acetate.msp,239.2369 | 257.2475 | 263.2369 | 281.2475 | 313.2737 | 337.2737 | 
2889,10.64,1,Alkenyl-DG P-18:1_18:3 [M+H]+;,601.518,601.5196,-2.6599,60,1000,100,Alkenyl-DG P-18:1_18:3 [M+H]+(100),true,true,LipiDex_HCD_Acetate.msp,339.2894 | 
2891,10.649,1,SM d18:0_20:1 [M+H]+;,759.637,759.638,-1.3164,998,998,0,,false,true,LipiDex_HCD_Acetate.msp,86.0964 | 124.9998 | 184.0733 | 
