Checked,Ion,Charge,Molecular Weight,m/z,RT [min],FWHM [min],# MI,Area,Parent Area [%],Study File ID
FALSE,[M+H]+1,1,871.76238,872.76965,16.64,0.141,4,557543692.1,100,F7
FALSE,[M+H]+1,1,871.76195,872.76923,16.528,0.128,5,527794782.8,100,F9
FALSE,[M+H]+1,1,871.76183,872.7691,16.545,0.124,4,523725994,100,F8
FALSE,[M+H]+1,1,785.59282,786.6001,9.921,0.106,6,344832114,95.768,F7
FALSE,[M+H]+1,1,785.59264,786.59991,9.805,0.094,5,338633997.2,95.583,F1
FALSE,[M+H]+1,1,785.59264,786.59991,9.8,0.093,6,328943237.7,96.274,F9
FALSE,[M+H]+1,1,875.79357,876.80084,17.933,0.111,5,327818095.9,100,F1
FALSE,[M+H]+1,1,875.7935,876.80078,18.028,0.125,5,319318075,100,F7
FALSE,[M+H]+1,1,874.78032,875.7876,17.26,0.115,3,312859773.6,100,F1
FALSE,[M+H]+1,1,874.77995,875.78723,17.352,0.137,3,307447084.7,100,F7
FALSE,[M+H]+1,1,875.7932,876.80048,17.91,0.119,5,306831890.1,100,F9
FALSE,[M+H]+1,1,874.77983,875.78711,17.252,0.121,4,302664897.8,100,F8
FALSE,[M+H]+1,1,805.56133,806.5686,8.614,0.087,6,300889846.6,95.877,F7
FALSE,[M+H]+1,1,874.77971,875.78699,17.238,0.12,4,295277216.3,100,F9
FALSE,[M+H]+1,1,785.59227,786.59955,9.812,0.091,5,290554618.6,95.383,F8
FALSE,[M+H]+1,1,757.5609,758.56818,8.91,0.086,1,285989934.4,94.752,F1
FALSE,[M+H]+1,1,805.56102,806.5683,8.481,0.079,6,284683687.1,95.416,F1
FALSE,[M+H]+1,1,757.5612,758.56848,9.042,0.096,1,283921803.9,95.306,F7
FALSE,[M+H]+1,1,805.5612,806.56848,8.476,0.078,6,275465387.4,96.509,F9
FALSE,[M+H]+1,1,805.5612,806.56848,8.503,0.08,6,268496687.8,96.353,F8
FALSE,[M+H]+1,1,875.79326,876.80054,17.935,0.086,5,266954808.6,100,F8
FALSE,[M+H]+1,1,757.56096,758.56824,8.917,0.09,1,266311587.3,95.356,F8
FALSE,[M+H]+1,1,757.56108,758.56836,8.905,0.089,1,259840273.9,95.824,F9
FALSE,[M+H]+1,1,872.76476,873.77203,16.547,0.128,4,254632945.2,100,F1
FALSE,[M+H]+1,1,781.56145,782.56873,8.869,0.094,6,252502277,100,F7
FALSE,[M+H]+1,1,781.5612,782.56848,8.739,0.087,6,249211417.1,96.424,F9
FALSE,[M+H]+1,1,781.56096,782.56824,8.735,0.083,5,243365883.6,100,F1
FALSE,[M+H]+1,1,781.56114,782.56842,8.758,0.087,5,241911249.7,99.878,F8
FALSE,[M+H]+1,1,899.79241,900.79968,17.237,0.176,4,225054869.9,100,F1
FALSE,[M+H]+1,1,897.77672,898.784,16.627,0.144,4,216468671.2,100,F7
FALSE,[M+H]+1,1,897.77666,898.78394,16.534,0.136,5,213862926.2,100,F1
FALSE,[M+H]+1,1,899.79216,900.79944,17.34,0.175,3,208113553.9,100,F7
FALSE,[M+H]+1,1,759.57726,760.58453,9.765,0.105,6,198682088.3,100,F7
FALSE,[M+H]+1,1,899.79167,900.79895,17.239,0.15,3,197936339.4,100,F8
FALSE,[M+H]+1,1,919.76152,920.7688,15.873,0.101,4,196462115,100,F1
FALSE,[M+H]+1,1,919.76171,920.76898,15.967,0.122,4,194703668.3,100,F7
FALSE,[M+H]+1,1,809.59239,810.59967,9.727,0.101,6,193081880.1,95.572,F7
FALSE,[M+H]+1,1,759.57707,760.58435,9.628,0.095,6,192592696.6,95.15,F1
FALSE,[M+Na]+1,1,875.7941,898.78333,16.534,0.132,3,192307241.4,98.755,F8
FALSE,[M+H]+1,1,759.57665,760.58392,9.648,0.098,6,190569408.1,95.637,F8
FALSE,[M+H]+1,1,809.59276,810.60004,9.598,0.084,5,188243790.5,95.245,F1
FALSE,[M+H]+1,1,897.77629,898.78357,16.518,0.133,3,186370459.4,100,F9
FALSE,[M+H]+1,1,919.76097,920.76825,15.877,0.104,4,184411592.4,100,F8
FALSE,[M+H]+1,1,759.57683,760.58411,9.626,0.096,6,184249956.3,96.02,F9
FALSE,[M+H]+1,1,758.56304,759.57031,8.91,0.087,5,177732031.5,100,F1
FALSE,[M+H]+1,1,919.76164,920.76892,15.857,0.109,3,176654576.5,100,F9
FALSE,[M+H]+1,1,758.5634,759.57068,9.042,0.096,5,174033320.3,100,F7
FALSE,[M+H]+1,1,899.79161,900.79889,17.224,0.148,2,164870611.6,100,F9
FALSE,[M+H]+1,1,809.59215,810.59943,9.617,0.088,5,164038445.7,95.106,F8
FALSE,[M+H]+1,1,758.56297,759.57025,8.916,0.09,5,163696799.1,100,F8
FALSE,[M+H]+1,1,758.56297,759.57025,8.904,0.092,5,163149868.1,100,F9
FALSE,[M+H]+1,1,809.59239,810.59967,9.597,0.084,3,160163089.1,95.533,F9
FALSE,[M+H]+1,1,833.59282,834.6001,9.434,0.087,6,143052072.5,92.684,F7
FALSE,[M+H]+1,1,833.59282,834.6001,9.316,0.079,6,135855641,92.412,F1
FALSE,[M+H]+1,1,901.80803,902.81531,18.066,0.175,5,134846128.3,100,F7
FALSE,[M+H]+1,1,833.59252,834.59979,9.309,0.077,6,132655013,93.482,F9
FALSE,[M+H]+1,1,901.80779,902.81506,17.953,0.157,5,130371894.5,100,F9
FALSE,[M+H]+1,1,833.5927,834.59998,9.33,0.076,6,130293594.7,94.084,F8
FALSE,[M+H]+1,1,895.76146,896.76874,15.819,0.162,5,127225005.5,100,F1
FALSE,[M+H]+1,1,901.8076,902.81488,17.957,0.185,3,126755222.2,100,F8
FALSE,[M+H]+1,1,895.76177,896.76904,15.913,0.174,3,124758144.6,100,F7
FALSE,[M+H]+1,1,895.76152,896.7688,15.802,0.162,3,120129501,100,F9
FALSE,[M+H]+1,1,783.57707,784.58435,9.244,0.097,6,115388964.2,96.489,F7
FALSE,[M+H]+1,1,869.74645,870.75372,15.965,0.161,2,111052484.9,100,F7
FALSE,[M+H]+1,1,847.76232,848.76959,17.35,0.176,4,109168224.6,100,F7
FALSE,[M+H]+1,1,895.7614,896.76868,15.82,0.166,2,108296100.8,100,F8
FALSE,[M-H]-1,-1,817.58235,816.57507,8.939,0.087,6,105908827.4,100,F4
FALSE,[M+H]+1,1,921.77696,922.78424,16.599,0.101,3,101522887.6,100,F9
FALSE,[M-H]-1,-1,817.58204,816.57477,8.908,0.09,6,101388958.1,100,F5
FALSE,[M-H]-1,-1,817.58259,816.57532,8.912,0.084,6,99648141.65,100,F6
FALSE,[M+H]+1,1,921.77709,922.78436,16.618,0.098,3,98166305.09,100,F1
FALSE,[M+H]+1,1,783.57677,784.58405,9.108,0.082,5,97753882.27,93.371,F1
FALSE,[M+H]+1,1,921.77648,922.78375,16.616,0.106,3,97579666.08,100,F8
FALSE,[M+H]+1,1,783.57695,784.58423,9.1,0.084,6,95684179.79,94.913,F9
FALSE,[M+H]+1,1,551.59984,552.60712,13.438,0.182,5,94836635.07,97.371,F1
FALSE,[M+H]+1,1,845.74687,846.75415,16.448,0.102,5,93956119.68,100,F1
FALSE,[M+H]+1,1,845.74657,846.75385,16.445,0.097,5,93834173.59,100,F8
FALSE,[M-H]-1,-1,817.58174,816.57446,8.912,0.085,5,93271882.69,100,F1
FALSE,[M+H]+1,1,847.76268,848.76996,17.268,0.123,3,92712537.84,100,F1
FALSE,[M+H]+1,1,921.77721,922.78448,16.715,0.112,3,92118216.54,100,F7
FALSE,[M+H]+1,1,551.59947,552.60675,13.422,0.179,5,90864139.93,97.642,F9
FALSE,[M+H]+1,1,551.60039,552.60767,13.575,0.192,5,90359292.13,97.362,F7
FALSE,[M+H]+1,1,551.59984,552.60712,13.452,0.179,5,88135540.79,97.448,F8
FALSE,[M+H]+1,1,845.74687,846.75415,16.439,0.099,5,85771032.62,100,F9
FALSE,[M-H]-1,-1,763.5143,762.50702,8.678,0.081,5,84886971.6,100,F4
FALSE,[M-H]-1,-1,845.6136,844.60632,9.84,0.104,6,84600804.6,100,F4
FALSE,[M+H]+1,1,845.747,846.75427,16.554,0.121,2,83336483.57,100,F7
FALSE,[M+H]+1,1,763.51421,764.52148,8.649,0.075,5,83283633.55,49.742,F1
FALSE,[M-H]-1,-1,763.51405,762.50677,8.654,0.076,5,83055821.63,100,F6
FALSE,[M+H]+1,1,607.66197,608.66925,15.619,0.182,5,81034172.53,97,F8
FALSE,[M-H]-1,-1,763.51417,762.5069,8.65,0.078,4,80716044.69,48.209,F1
FALSE,[M-H]-1,-1,763.51393,762.50665,8.649,0.081,5,80586448.14,100,F5
FALSE,[M-H]-1,-1,845.61293,844.60565,9.803,0.095,6,78183090,100,F5
FALSE,[M+H]+1,1,869.74584,870.75311,15.874,0.135,3,77210830.27,100,F8
FALSE,[M+H]+1,1,607.66222,608.66949,15.619,0.182,2,76487938.97,96.826,F1
FALSE,[M+H]+1,1,869.74626,870.75354,15.868,0.172,4,76422638.44,100,F1
FALSE,[M+H]+1,1,636.29698,637.30426,4.586,0.153,5,76270266.96,94.83,F8
FALSE,[M+H]+1,1,763.51427,764.52155,8.788,0.084,4,75941238.36,95.636,F7
FALSE,[M-H]-1,-1,886.55592,885.54865,8.347,0.079,5,75476881.54,100,F4
FALSE,[M+H]+1,1,763.51439,764.52167,8.642,0.075,5,75284087.72,95.881,F9
FALSE,[M+H]+1,1,783.57695,784.58423,8.987,0.074,5,75185951.96,100,F8
FALSE,[M+H]+1,1,763.51415,764.52142,8.663,0.079,6,75175420.05,95.757,F8
FALSE,[M+H]+1,1,869.74639,870.75366,15.855,0.14,2,74747524.1,100,F9
FALSE,[M+H]+1,1,878.73198,879.73926,17.351,0.154,3,74530715.59,100,F7
FALSE,[M+H]+1,1,921.77721,922.78448,16.321,0.127,4,74086103.02,100,F7
FALSE,[M-H]-1,-1,886.55531,885.54803,8.313,0.077,5,73662735.74,100,F5
FALSE,[M+H]+1,1,607.66222,608.66949,15.6,0.183,2,73507373.08,96.875,F9
FALSE,[M+H]+1,1,921.77709,922.78436,16.226,0.128,4,72735481.85,100,F1
FALSE,[M+H]+1,1,607.66265,608.66992,15.754,0.193,2,72616300.09,97.005,F7
FALSE,[M+H]+1,1,375.25081,376.25809,0.909,0.109,4,71319968.22,80.388,F1
FALSE,[M-H]-1,-1,845.61336,844.60608,9.795,0.096,6,71213390.88,100,F6
FALSE,[M-H]-1,-1,886.55562,885.54834,8.317,0.08,5,69233053.64,100,F6
FALSE,[M+H]+1,1,636.29717,637.30444,4.743,0.126,5,68763006.68,95.183,F7
FALSE,[M+H]+1,1,921.77648,922.78375,16.225,0.113,4,68539881.96,100,F8
FALSE,[M-H]-1,-1,886.55531,885.54803,8.307,0.076,5,67781008.33,85.682,F1
FALSE,[M-H]-1,-1,767.54536,766.53809,9.803,0.085,4,67697000.35,100,F5
FALSE,[M-H]-1,-1,767.54591,766.53864,9.843,0.081,4,67152983.92,100,F4
FALSE,[M-H]-1,-1,845.61311,844.60583,9.794,0.089,6,67001214.47,100,F1
FALSE,[M-H]-1,-1,767.54573,766.53845,9.816,0.085,4,66449596.63,100,F6
FALSE,[M+H]+1,1,636.29637,637.30365,4.573,0.144,5,66345197.34,95.281,F9
FALSE,[M+H]+1,1,636.29704,637.30432,4.595,0.13,5,66316129.02,93.873,F1
FALSE,[M+H]+1,1,921.77696,922.78424,16.206,0.107,3,65589532.8,100,F9
FALSE,[M+H]+1,1,892.81151,893.81879,17.976,0.155,2,65329118.74,100,F1
FALSE,[M+H]+1,1,876.71636,877.72363,16.528,0.154,4,64695314.74,100,F1
FALSE,[M+H]+1,1,895.76146,896.76874,16.266,0.128,3,64501151.47,100,F1
FALSE,[M+H]+1,1,767.54668,768.55396,9.953,0.107,5,64170547,100,F7
FALSE,[M-H]-1,-1,767.54555,766.53827,9.813,0.083,4,63247783.7,50.275,F1
FALSE,[M+H]+1,1,767.54625,768.55353,9.807,0.092,4,62556455.75,49.725,F1
FALSE,[M+H]+1,1,878.7321,879.73938,17.266,0.146,2,61870013.88,100,F1
FALSE,[M-H]-1,-1,865.58223,864.57495,8.516,0.075,6,61201727.47,100,F4
FALSE,[M+H]+1,1,945.77648,946.78375,15.963,0.125,4,61135188.35,100,F7
FALSE,[M-H]-1,-1,284.27067,283.2634,6.619,0.062,4,60854561.94,100,F6
FALSE,[M+H]+1,1,902.81108,903.81836,17.973,0.161,4,60265950.69,100,F1
FALSE,[M-H]-1,-1,865.58198,864.57471,8.487,0.074,6,59349043.08,100,F6
FALSE,[M-H]-1,-1,284.27064,283.26337,6.614,0.064,4,58904370.73,100,F5
FALSE,[M+Na]+1,1,854.73478,877.724,16.638,0.152,2,58591735.02,85.964,F7
FALSE,[M-H]-1,-1,284.27077,283.26349,6.643,0.063,4,58380620.63,100,F4
FALSE,[M+H]+1,1,945.77605,946.78333,15.856,0.116,3,58294504.93,100,F9
FALSE,[M-H]-1,-1,865.58174,864.57446,8.492,0.075,6,58099810.18,100,F5
FALSE,[M+H]+1,1,807.57616,808.58344,8.796,0.077,4,58063970.63,93.436,F1
FALSE,[M+H]+1,1,783.57695,784.58423,9.122,0.088,2,57630862.76,91.609,F8
FALSE,[M-H]-1,-1,284.2708,283.26352,6.614,0.063,4,57343794.87,100,F1
FALSE,[M+H]+1,1,781.56145,782.56873,8.449,0.074,6,57194796.65,100,F7
FALSE,[M+H]+1,1,945.77562,946.7829,15.875,0.108,3,57150591.22,100,F8
FALSE,[M+H]+1,1,767.54643,768.55371,9.812,0.093,5,57109385.89,95.96,F9
FALSE,[M+H]+1,1,811.6079,812.61517,10.031,0.08,6,57017044.89,93.201,F8
FALSE,[M+H]+1,1,811.60857,812.61584,10.137,0.094,6,56638626.75,90.723,F7
FALSE,[M+H]+1,1,945.77629,946.78357,15.872,0.107,4,56414008.47,100,F1
FALSE,[M+H]+1,1,807.5764,808.58368,8.815,0.068,5,56219767.56,99.893,F8
FALSE,[M+H]+1,1,811.6082,812.61548,10.014,0.08,6,56157016.04,90.784,F1
FALSE,[M+H]+1,1,781.56114,782.56842,8.331,0.067,6,55633272.22,98.251,F8
FALSE,[M+H]+1,1,767.54619,768.55347,9.825,0.097,4,55344368.05,100,F8
FALSE,[M+H]+1,1,807.57652,808.5838,8.935,0.081,5,54913081.21,94.008,F7
FALSE,[M+Na]+1,1,854.73423,877.72345,16.526,0.151,2,54908967.06,85.83,F9
FALSE,[M+Na]+1,1,856.74973,879.73895,17.245,0.153,2,54894798.81,94.169,F9
FALSE,[M+H]+1,1,847.76219,848.76947,17.256,0.136,4,54791397.5,100,F8
FALSE,[M+H]+1,1,811.60826,812.61554,10.009,0.082,6,54475946.88,92.708,F9
FALSE,[M+H]+1,1,849.77776,850.78503,17.937,0.107,5,54109744.27,100,F9
FALSE,[M+H]+1,1,849.77782,850.7851,17.95,0.099,5,53805939.57,100,F8
FALSE,[M+H]+1,1,847.76219,848.76947,17.247,0.125,3,53245977.61,100,F9
FALSE,[M-H]-1,-1,865.58174,864.57446,8.484,0.066,6,53047473.47,100,F1
FALSE,[M+H]+1,1,849.77818,850.78546,18.056,0.126,4,52665141.17,100,F7
FALSE,[M+Na]+1,1,854.73392,877.72314,16.545,0.143,2,52356257.41,85.629,F8
FALSE,[M+H]+1,1,781.56096,782.56824,8.31,0.068,5,52242402.94,100,F1
FALSE,[M+H]+1,1,849.77825,850.78552,17.958,0.105,4,51056415.13,100,F1
FALSE,[M+H]+1,1,783.57695,784.58423,8.965,0.074,3,51039388.42,100,F9
FALSE,[M+H]+1,1,791.54607,792.55334,9.638,0.087,5,49948844.84,93.446,F7
FALSE,[M+H]+1,1,923.79357,924.80084,16.93,0.16,5,49803274.45,100,F1
FALSE,[M-H]-1,-1,869.61348,868.6062,9.644,0.088,5,49286847.79,100,F4
FALSE,[M-H]-1,-1,841.58217,840.57489,8.771,0.076,6,48968977.47,100,F4
FALSE,[M+Na]+1,1,856.74955,879.73877,17.236,0.126,3,48231819.03,100,F8
FALSE,[M+H]+1,1,783.57677,784.58405,8.978,0.058,5,48104072.03,100,F1
FALSE,[M+H]+1,1,791.54582,792.5531,9.502,0.083,4,47574978.18,51.739,F1
FALSE,[M-H]-1,-1,841.5815,840.57422,8.736,0.078,5,47038934.58,100,F6
FALSE,[M+H]+1,1,579.63121,580.63849,14.579,0.185,5,46487402.04,97.325,F1
FALSE,[M+H]+1,1,880.74767,881.75494,18.028,0.162,3,46379632.83,100,F7
FALSE,[M-H]-1,-1,819.59834,818.59106,9.667,0.097,6,46214861.49,100,F4
FALSE,[M+H]+1,1,923.79314,924.80042,17.028,0.163,4,45923112.79,100,F7
FALSE,[M+Na]+1,1,858.7653,881.75452,17.906,0.153,3,45739138.32,100,F9
FALSE,[M+H]+1,1,923.79289,924.80017,16.907,0.142,2,45313216.16,100,F9
FALSE,[M-H]-1,-1,841.58156,840.57428,8.733,0.075,5,45114616.39,100,F5
FALSE,[M+H]+1,1,791.54576,792.55304,9.499,0.08,5,45035767.24,93.439,F9
FALSE,[M+H]+1,1,791.54582,792.5531,9.52,0.082,5,44849120.69,93.661,F8
FALSE,[M+H]+1,1,895.7614,896.76868,16.263,0.12,2,44551297.94,100,F8
FALSE,[M+H]+1,1,807.57573,808.58301,8.776,0.047,5,44547560.63,100,F9
FALSE,[M+H]+1,1,880.74748,881.75476,17.927,0.134,3,44418039.06,100,F1
FALSE,[M-H]-1,-1,819.59791,818.59064,9.629,0.096,6,44118460.24,100,F5
FALSE,[M-H]-1,-1,819.59834,818.59106,9.633,0.095,6,44070899.8,100,F6
FALSE,[M+Na]+1,1,858.76536,881.75458,17.921,0.158,4,44037234.91,91.703,F8
FALSE,[M-H]-1,-1,791.54628,790.539,9.533,0.081,5,44033716.74,100,F4
FALSE,[M-H]-1,-1,841.58162,840.57434,8.743,0.073,5,43518375.98,100,F1
FALSE,[M-H]-1,-1,280.2393,279.23203,3.901,0.138,4,43481482.48,100,F1
FALSE,[M-H]-1,-1,869.61323,868.60596,9.598,0.087,5,43404977.04,100,F5
FALSE,[M-H]-1,-1,789.54829,788.54102,9.498,0.085,4,43259333.49,100,F5
FALSE,[M+H]+1,1,923.79283,924.80011,16.929,0.145,3,43233491.4,100,F8
FALSE,[M+H]+1,1,901.80779,902.81506,17.234,0.163,2,43071855.03,100,F9
FALSE,[M-H]-1,-1,791.54616,790.53888,9.501,0.08,4,43063151.22,100,F6
FALSE,[M+H]+1,1,831.57591,832.58319,8.683,0.079,5,43040829.64,95.232,F7
FALSE,[M+H]+1,1,831.57604,832.58331,8.541,0.076,5,43036348.94,95.987,F9
FALSE,[M+H]+1,1,912.7874,913.79468,16.639,0.16,5,43015584.71,100,F7
FALSE,[M+H]+1,1,895.76152,896.7688,16.242,0.118,2,42569091.76,100,F9
FALSE,[M+H]+1,1,636.29698,637.30426,4.744,0.08,1,42468795,95.661,F8
FALSE,[M+H]+1,1,579.63103,580.63831,14.583,0.182,5,42318986.11,97.063,F8
FALSE,[M+H]+1,1,694.3496,695.35687,4.599,0.136,5,41837863.32,100,F1
FALSE,[M+H]+1,1,636.29717,637.30444,4.873,0.082,1,41819275.41,95.097,F7
FALSE,[M+H]+1,1,943.76061,944.76788,15.112,0.113,4,41817048.3,100,F8
FALSE,[M+H]+1,1,579.63164,580.63892,14.717,0.213,5,41786784.83,96.796,F7
FALSE,[M+H]+1,1,914.80242,915.80969,17.254,0.149,4,41622972.47,100,F8
FALSE,[M+H]+1,1,943.76177,944.76904,15.195,0.125,4,41437504.02,100,F7
FALSE,[M-H]-1,-1,819.59804,818.59076,9.632,0.098,5,41246922.54,100,F1
FALSE,[M-H]-1,-1,869.61317,868.6059,9.599,0.088,5,41082259.38,100,F1
FALSE,[M-H]-1,-1,869.61329,868.60602,9.602,0.088,6,41052798.66,100,F6
FALSE,[M+H]+1,1,912.78734,913.79462,16.533,0.151,4,40861252.35,100,F1
FALSE,[M-H]-1,-1,791.54579,790.53851,9.506,0.078,4,40678996.02,44.24,F1
FALSE,[M+H]+1,1,914.80303,915.8103,17.245,0.141,3,40346075.39,100,F1
FALSE,[M+H]+1,1,893.74608,894.75336,15.598,0.106,4,40236493.18,100,F1
FALSE,[M+H]+1,1,636.29704,637.30432,4.736,0.092,1,40010809.33,91.834,F1
FALSE,[M+H]+1,1,831.5761,832.58337,8.553,0.07,4,39972816.46,93.907,F1
FALSE,[M+H]+1,1,914.8029,915.81018,17.346,0.162,2,39770122.18,100,F7
FALSE,[M+H]+1,1,579.63121,580.63849,14.563,0.153,5,39764832.72,97.106,F9
FALSE,[M+H]+1,1,831.57561,832.58289,8.559,0.077,5,39437864.71,95.849,F8
FALSE,[M+H]+1,1,943.76152,944.7688,15.108,0.119,4,39081384.67,100,F1
FALSE,[M+H]+1,1,914.80235,915.80963,17.238,0.147,4,39079526.52,100,F9
FALSE,[M+H]+1,1,636.29637,637.30365,4.736,0.078,1,38893826.79,95.652,F9
FALSE,[M+H]+1,1,912.78655,913.79382,16.543,0.147,4,38840452.65,100,F8
FALSE,[M+H]+1,1,781.5612,782.56848,8.312,0.066,5,38600951.89,97.434,F9
FALSE,[M-H]-1,-1,739.51436,738.50708,8.943,0.071,4,38262034.22,100,F4
FALSE,[M+H]+1,1,893.74693,894.75421,15.701,0.113,3,38231471.33,100,F7
FALSE,[M+Na]+1,1,921.77897,944.76819,15.088,0.113,3,37784530.88,95.266,F9
FALSE,[M+H]+1,1,787.60948,788.61676,10.698,0.103,6,37393615.03,87.668,F7
FALSE,[M-H]-1,-1,739.51454,738.50726,8.914,0.069,4,37204302.31,100,F6
FALSE,[M+H]+1,1,653.32298,654.33026,4.595,0.135,5,37052227.14,100,F1
FALSE,[M+H]+1,1,893.74693,894.75421,15.206,0.109,5,37030251.64,100,F7
FALSE,[M+H]+1,1,787.60838,788.61566,10.577,0.096,6,37003748.42,89.339,F1
FALSE,[M+H]+1,1,912.78685,913.79413,16.516,0.142,4,36937032.38,100,F9
FALSE,[M+H]+1,1,787.60826,788.61554,10.597,0.092,6,36657134.23,91.45,F8
FALSE,[M-H]-1,-1,256.23944,255.23216,4.986,0.114,4,36533695.1,100,F4
FALSE,[M+H]+1,1,893.7459,894.75317,15.123,0.1,5,36137002.58,100,F8
FALSE,[M-H]-1,-1,256.23935,255.23207,4.952,0.105,4,35976957.01,100,F6
FALSE,[M+H]+1,1,591.66747,592.67474,18.089,0.117,2,35794735.91,100,F1
FALSE,[M+H]+1,1,787.60893,788.61621,10.574,0.093,6,35580690.5,90.963,F9
FALSE,[M+H]+1,1,903.82414,904.83142,18.624,0.144,5,35338061.32,100,F8
FALSE,[M-H]-1,-1,256.23935,255.23207,4.94,0.118,4,35294694.95,100,F5
FALSE,[M+H]+1,1,893.7462,894.75348,15.099,0.101,4,35147540.71,100,F9
FALSE,[M-H]-1,-1,765.5298,764.52252,8.997,0.086,4,35019531.37,100,F4
FALSE,[M+H]+1,1,903.82518,904.83246,18.744,0.165,4,34783085.26,100,F7
FALSE,[M-H]-1,-1,256.23936,255.23209,4.939,0.106,4,34480403.71,100,F1
FALSE,[M-H]-1,-1,739.51405,738.50677,8.912,0.07,4,34379850.78,100,F5
FALSE,[M+H]+1,1,743.54588,744.55316,10.151,0.102,4,34285395.6,92.289,F7
FALSE,[M-H]-1,-1,739.51381,738.50653,8.914,0.066,4,34224835.59,62.81,F1
FALSE,[M+H]+1,1,743.54588,744.55316,10.016,0.088,4,33867786.44,55.418,F1
FALSE,[M+H]+1,1,947.79161,948.79889,16.623,0.184,3,33549882.38,100,F8
FALSE,[M+H]+1,1,903.82414,904.83142,18.618,0.123,5,33470470.29,100,F9
FALSE,[M+H]+1,1,694.34953,695.35681,4.58,0.17,5,33347969.69,100,F8
FALSE,[M-H]-1,-1,282.2552,281.24792,5.377,0.106,4,33318970.58,100,F4
FALSE,[M+H]+1,1,591.66771,592.67499,18.089,0.117,2,33144588.19,100,F8
FALSE,[M+H]+1,1,591.66747,592.67474,18.074,0.118,2,33142606.3,100,F9
FALSE,[M+H]+1,1,591.66741,592.67468,18.098,0.131,2,33051842.3,100,F7
FALSE,[M+H]+1,1,903.82463,904.83191,18.629,0.123,4,32950394.58,100,F1
FALSE,[M-H]-1,-1,282.25493,281.24765,5.333,0.108,4,32894545.45,100,F5
FALSE,[M-H]-1,-1,765.52968,764.5224,8.966,0.077,4,32880411.88,100,F5
FALSE,[M+H]+1,1,893.74608,894.75336,15.111,0.115,5,32853871.96,100,F1
FALSE,[M-H]-1,-1,765.52992,764.52264,8.967,0.079,4,32531195.9,55.646,F1
FALSE,[M+H]+1,1,893.7459,894.75317,15.611,0.102,3,32287905.47,100,F8
FALSE,[M-H]-1,-1,893.61366,892.60638,9.318,0.08,6,32286146.27,100,F5
FALSE,[M-H]-1,-1,893.61342,892.60614,9.34,0.084,6,32049071.33,100,F4
FALSE,[M-H]-1,-1,282.25508,281.2478,5.34,0.11,4,32046834.8,100,F6
FALSE,[M+H]+1,1,924.71538,925.72266,15.879,0.127,3,31942448.89,100,F8
FALSE,[M+H]+1,1,893.7462,894.75348,15.594,0.101,3,31635917.04,100,F9
FALSE,[M-H]-1,-1,765.52998,764.52271,8.969,0.084,4,31568547.08,100,F6
FALSE,[M+H]+1,1,947.79216,948.79944,16.716,0.179,3,31533519.17,100,F7
FALSE,[M+H]+1,1,743.54546,744.55273,10.033,0.088,4,31530014.65,93.209,F8
FALSE,[M+H]+1,1,924.71599,925.72327,15.862,0.115,3,31495306.84,100,F1
FALSE,[M+H]+1,1,947.79173,948.79901,16.601,0.165,3,31043770.78,100,F9
FALSE,[M-H]-1,-1,893.61336,892.60608,9.312,0.08,6,30847225.21,100,F6
FALSE,[M+H]+1,1,947.79204,948.79932,16.621,0.163,3,30814154.76,100,F1
FALSE,[M+H]+1,1,694.34972,695.35699,4.747,0.144,5,30694508.35,100,F7
FALSE,[M-H]-1,-1,893.61415,892.60687,9.314,0.078,6,30416536.6,100,F1
FALSE,[M-H]-1,-1,282.25505,281.24777,5.334,0.101,4,30291005.69,100,F1
FALSE,[M+H]+1,1,843.73064,844.73792,15.711,0.199,5,30249349.94,100,F1
FALSE,[M+H]+1,1,535.60466,536.61194,15.817,0.111,4,30152396.1,100,F1
FALSE,[M+H]+1,1,743.54582,744.5531,10.011,0.09,4,30052549.31,93.007,F9
FALSE,[M+H]+1,1,694.34886,695.35614,4.569,0.145,5,29789293.28,100,F9
FALSE,[M+H]+1,1,924.71623,925.72351,15.957,0.14,3,29778708.65,100,F7
FALSE,[M+H]+1,1,535.60454,536.61182,15.813,0.096,4,29732714.56,100,F8
FALSE,[M+H]+1,1,897.77666,898.78394,16.969,0.107,3,29503807.5,100,F1
FALSE,[M+H]+1,1,924.71611,925.72339,15.864,0.133,3,29131586.25,100,F9
FALSE,[M-H]-1,-1,696.31831,695.31104,4.631,0.202,5,28700060.22,100,F4
FALSE,[M+H]+1,1,523.56896,524.57623,12.324,0.181,5,28687113.45,97.749,F1
FALSE,[M+H]+1,1,843.73082,844.7381,15.809,0.183,5,28602796.61,100,F7
FALSE,[M+H]+1,1,535.60515,536.61243,15.744,0.133,5,28594155.8,100,F7
FALSE,[M+H]+1,1,897.77672,898.784,17.063,0.12,2,28448288.44,100,F7
FALSE,[M+H]+1,1,897.77715,898.78442,16.976,0.11,2,28401583.87,100,F8
FALSE,[M+H]+1,1,839.61327,840.62054,8.755,0.109,5,28219011.26,100,F1
FALSE,[M+H]+1,1,897.77727,898.78455,16.962,0.11,2,27474110.71,100,F9
FALSE,[M+H]+1,1,535.60466,536.61194,15.791,0.1,4,27449128.41,100,F9
FALSE,[M+H]+1,1,626.52629,627.53357,8.468,0.086,5,27271701.75,100,F7
