MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
2496,9.482,1,PE-NMe2 18:0_22:6 [M-H]-;,818.57,818.57,0.0,952,985,77,PE-NMe2 18:0_22:6 [M-H]-(77) / PE 18:1_24:5 [M-H]-(23),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 168.0431 | 283.2643 | 327.233 | 78.9596 | 140.0123 | 196.0374 | 281.2486 | 313.2901 | 357.2799 | 478.2939 | 554.3252 | 
2502,9.504,1,PE 20:1_22:6 [M-H]-;,816.551,816.5543,-4.0414,842,852,100,PE 20:1_22:6 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 283.2431 | 309.2799 | 327.233 | 
2504,9.511,1,CL 20:5_22:6_18:0_22:0 [M-H]-;,1582.081,1582.074,4.4246,50,869,0,,true,true,LipiDex_HCD_Acetate.msp,152.9958 | 283.2643 | 301.2173 | 327.233 | 339.3269 | 419.2568 | 437.2098 | 437.2674 | 455.2204 | 463.2255 | 475.3194 | 481.2361 | 493.33 | 759.5909 | 765.4501 | 895.5835 | 901.4426 | 
2510,9.535,1,PE 18:0_22:6 [M-H]-;,790.539,790.5387,0.3795,965,972,100,PE 18:0_22:6 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 283.2431 | 283.2643 | 327.233 | 
2511,9.539,1,PE 16:0_22:4 [M-H]-;,766.539,766.5387,0.3914,791,891,54,PE 16:0_22:4 [M-H]-(54) / PE 18:1_20:3 [M-H]-(28) / PE-NMe2 16:0_20:4 [M-H]-(10) / PE 18:0_20:4 [M-H]-(8),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 140.0118 | 196.038 | 255.233 | 287.2744 | 331.2643 | 261.2588 | 281.2486 | 305.2486 | 168.0431 | 303.233 | 259.2431 | 283.2643 | 
2513,9.545,1,PS 18:0_22:6 [M-H]-;,834.526,834.5285,-2.9957,413,431,0,,true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 283.2643 | 327.233 | 419.2568 | 463.2255 | 747.497 | 
2514,9.549,1,PS 20:2_22:6 [M-H]-;,858.526,858.5285,-2.912,223,1000,0,,true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 307.2643 | 327.233 | 443.2568 | 463.2255 | 771.497 | 
2517,9.56,1,Methyl-PA 18:0_24:4 [M-H]-;,793.578,793.5747,4.1584,4,1000,0,,true,true,LipiDex_HCD_Acetate.msp,110.9853 | 167.0115 | 283.2643 | 359.2956 | 
2521,9.575,1,PS 18:0_20:4 [M-H]-;,810.528,810.5285,-0.6169,530,597,100,PS 18:0_20:4 [M-H]-(100),true,true,LipiDex_HCD_Acetate.msp,78.9591 | 152.9958 | 283.2643 | 303.233 | 419.2568 | 439.2255 | 723.497 | 
2522,9.578,1,PC 16:0_18:1 [M+Ac-H]-;,818.591,818.5911,-0.1222,788,789,100,PC 16:0_18:1 [M+Ac-H]-(100),true,true,LipiDex_HCD_Acetate.msp,168.0431 | 224.0693 | 255.233 | 281.2486 | 744.5549 | 
