Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,Filter Status,Rep1.raw (F1),Hap1_Neg_1.raw (F2),Hap1_Pos_1.raw (F3),Hap1_Neg_3.raw (F4),Hap1_Pos_3.raw (F5),Hap1_Neg_2.raw (F6),Hap1_Pos_2.raw (F7),
17.045,995.73804,+,3878849.42,,,2,Adduct of existing peak,2797566.985,0.0,3323347.158,0.0,3533947.519,0.0,3878849.42,
17.045,979.76514,+,2599292.729,TG 60:9,TG,3,,316954.0341,0.0,2223338.143,0.0,2445559.33,0.0,2599292.729,
17.049,1005.78137,+,1798382.121,TG 62:10,TG,2,,1164786.089,0.0,836064.1824,0.0,1776206.699,0.0,1798382.121,
17.059,829.66205,+,865385.2806,,,4,Adduct of existing peak,601106.03,0.0,610504.9406,0.0,865385.2806,0.0,728048.9928,
17.06,813.68848,+,993048.4037,SM d42:2,SM,4,RT out of class range,624767.434,0.0,627299.0989,0.0,993048.4037,0.0,784858.9983,
17.064,808.73297,+,3605441.998,TG 47:1,TG,4,,1957108.248,0.0,2579682.902,0.0,3605441.998,0.0,2837333.909,
17.07,787.67291,+,359894.3518,TG 45:0,TG,2,Redundant Identification,77256.51293,0.0,62361.34394,0.0,359894.3518,0.0,67648.48563,
17.07,803.64673,+,355095.341,,,2,Adduct of existing peak,74771.40684,0.0,64572.81499,0.0,355095.341,0.0,74642.33574,
17.071,482.52576,+,130639.8283,,,4,,127325.5787,0.0,109221.428,0.0,122282.1143,0.0,130639.8283,
17.075,782.71765,+,1389474.089,TG 45:0,TG,6,,311048.0444,0.0,264806.9963,0.0,1389474.089,0.0,350970.7716,
17.075,1485.05066,-,171591.5372,,,3,,53200.36831,171591.5372,0.0,148239.7405,0.0,152633.9517,0.0,
17.082,855.6778,+,2169526.215,,,3,Adduct of existing peak,1396218.458,0.0,1490985.1,0.0,2169526.215,0.0,1527296.447,
17.089,1021.75391,+,4177962.833,,,2,Adduct of existing peak,4177962.833,0.0,2437699.857,0.0,3235289.949,0.0,2512354.11,
17.089,839.70386,+,2012355.935,TG 49:2,TG,4,Redundant Identification,984590.1156,0.0,1764612.936,0.0,1391183.107,0.0,2012355.935,
17.091,1460.03967,-,222909.8994,,,3,,30615.5017,222909.8994,0.0,164946.1385,0.0,169532.5061,0.0,
17.094,1000.8255,+,6487448.92,,,3,Adduct of existing peak,6487448.92,0.0,5863846.837,0.0,6152568.52,0.0,6398342.467,
17.102,1433.02112,-,285169.7978,,,2,,1395.670499,285169.7978,0.0,90276.45404,0.0,106348.0868,0.0,
17.104,893.69305,+,7741164.37,,,3,Adduct of existing peak,4380909.779,0.0,6265187.538,0.0,7538908.371,0.0,7741164.37,
17.105,834.74847,+,7782063.218,TG 49:2,TG,8,,4366955.094,0.0,6180954.167,0.0,6617969.458,0.0,7782063.218,
17.112,877.71924,+,6541656.436,TG 52:4,TG,3,Redundant Identification,3549831.146,0.0,5797990.984,0.0,5502989.149,0.0,6541656.436,
17.117,872.76416,+,2.366155046E7,TG 52:4,TG,7,,1.533636765E7,0.0,2.104110509E7,0.0,2.306948373E7,0.0,2.366155046E7,
17.118,941.75031,+,852072.2168,TG 17:0_18:1_22:6,TG,3,,499175.8411,0.0,584873.6039,0.0,734705.6187,0.0,852072.2168,
17.122,957.72406,+,1105560.056,,,2,Adduct of existing peak,603867.793,0.0,699906.7009,0.0,805558.8439,0.0,1105560.056,
17.127,1041.85059,+,889853.6479,,,2,,275067.5865,0.0,799060.4418,0.0,889853.6479,0.0,869639.0591,
17.132,936.79443,+,3306297.75,,,2,Adduct of existing peak,3306297.75,0.0,2417588.029,0.0,2615737.561,0.0,2855029.156,
17.134,867.67682,+,3081543.014,,,3,Adduct of existing peak,1690368.69,0.0,2565273.856,0.0,2672678.747,0.0,3081543.014,
17.134,1052.85559,+,217438.5093,,,2,,78974.32853,0.0,217438.5093,0.0,165194.3482,0.0,214261.4904,
17.137,846.7486,+,9335807.886,,,4,,7153001.008,0.0,7967265.447,0.0,6368079.543,0.0,9335807.886,
17.138,851.70355,+,2112002.005,,,3,Adduct of existing peak,1877164.753,0.0,1829815.963,0.0,2065500.453,0.0,2112002.005,
17.142,881.69299,+,2096562.895,,,3,Adduct of existing peak,2096562.895,0.0,1378462.374,0.0,1618812.549,0.0,1678865.344,
17.152,865.71912,+,1939263.906,TG 51:3,TG,3,Redundant Identification,1756584.144,0.0,1549828.876,0.0,1577671.109,0.0,1939263.906,
17.167,860.76367,+,7506547.695,TG 51:3,TG,7,,5712803.452,0.0,5151345.717,0.0,7506547.695,0.0,5509335.118,
17.191,664.70276,+,136048.3157,,,3,Adduct of existing peak,123972.718,0.0,113286.3059,0.0,134203.077,0.0,136048.3157,
17.194,606.64984,+,523475.7097,,,4,,486783.7745,0.0,497652.4481,0.0,520149.2097,0.0,523475.7097,
17.195,763.57416,+,575137.3933,SM d39:6,SM,4,RT out of class range,575137.3933,0.0,472208.8497,0.0,477644.5914,0.0,555963.7481,
17.201,747.59955,+,319078.8365,,,4,Adduct of existing peak,319078.8365,0.0,247094.2565,0.0,289921.5785,0.0,315969.1811,
17.205,742.6449,+,1165262.578,,,4,,1165262.578,0.0,955410.1586,0.0,1092236.637,0.0,1164877.663,
17.208,832.77209,-,173550.6631,,,2,,1033.353265,173550.6631,0.0,106007.8623,0.0,158291.7842,0.0,
17.232,929.74902,+,1.128361368E7,TG 56:6,TG,4,Redundant Identification,9831151.776,0.0,1.034061695E7,0.0,1.089061194E7,0.0,1.128361368E7,
17.233,945.72278,+,1.309091836E7,,,4,Adduct of existing peak,1.302939508E7,0.0,1.053358992E7,0.0,1.309091836E7,0.0,1.205515947E7,
17.233,965.82001,+,6951426.123,,,3,,6283397.522,0.0,6474707.278,0.0,6951426.123,0.0,5753765.599,
17.234,924.79407,+,4.284462146E7,TG 56:6,TG,8,,3.417253689E7,0.0,3.895376497E7,0.0,4.284462146E7,0.0,4.056279148E7,
17.235,907.7644,+,155811.4365,,,3,Adduct of existing peak,128856.0159,0.0,81564.18946,0.0,99716.46343,0.0,155811.4365,
17.238,510.5574,+,333120.6806,,,4,,333120.6806,0.0,302579.3502,0.0,310342.4415,0.0,324210.3432,
17.238,994.8786,+,272124.7818,,,3,,227073.7458,0.0,180306.4651,0.0,172532.6719,0.0,272124.7818,
17.243,1011.75256,+,349128.7306,,,4,,213901.7771,0.0,307703.7854,0.0,335689.2801,0.0,349128.7306,
17.25,988.70758,+,239758.2492,,,2,,64941.44277,0.0,167747.9118,0.0,239758.2492,0.0,141644.2492,
17.252,880.76862,+,274253.4811,,,2,,146960.1895,0.0,263498.0702,0.0,274253.4811,0.0,159276.533,
17.255,985.73792,+,422998.9321,,,2,Adduct of existing peak,250150.3237,0.0,251954.2047,0.0,416688.6378,0.0,422998.9321,
17.255,625.51428,+,201130.7878,,,2,In-source fragment,160194.4921,0.0,201130.7878,0.0,200879.9668,0.0,160189.6559,
17.257,898.7804,+,4.913128345E7,TG 54:5,TG,8,,4.913128345E7,0.0,4.391566305E7,0.0,4.665864436E7,0.0,4.709563013E7,
17.257,979.71527,+,115348.4784,,,3,,115348.4784,0.0,90697.87608,0.0,81266.16903,0.0,99944.46753,
17.259,903.73517,+,1.276020989E7,TG 54:5,TG,4,Redundant Identification,1.276020989E7,0.0,1.079824732E7,0.0,1.190260098E7,0.0,1.204564547E7,
17.26,939.8045,+,6702617.192,,,4,,6238339.344,0.0,6702617.192,0.0,6342806.428,0.0,6026155.404,
17.261,919.70813,+,1.363915156E7,,,4,Adduct of existing peak,1.165400446E7,0.0,1.20131472E7,0.0,1.32189162E7,0.0,1.363915156E7,
17.282,1052.8551,+,409209.0336,,,2,,205176.2104,0.0,332339.6715,0.0,252913.5908,0.0,409209.0336,
17.285,716.62872,+,450466.8691,CE 22:5,CE,4,,296791.6837,0.0,443859.4501,0.0,398498.653,0.0,450466.8691,
17.289,721.58398,+,429739.5762,,,3,Adduct of existing peak,429739.5762,0.0,363993.1069,0.0,394355.9245,0.0,415816.0721,
17.301,737.55841,+,662459.0711,,,4,Adduct of existing peak,662459.0711,0.0,572514.5852,0.0,624442.1772,0.0,605832.2103,
17.307,932.80579,+,137462.8875,,,2,Adduct of existing peak,137462.8875,0.0,133952.1888,0.0,118009.6112,0.0,134598.853,
17.309,891.73444,+,921869.2179,TG 16:0_17:1_20:3,TG,2,,325344.344,0.0,729366.413,0.0,921869.2179,0.0,550336.9774,
17.31,1077.92273,+,181637.7594,,,4,,163339.9827,0.0,170216.3744,0.0,172232.9736,0.0,181637.7594,
17.324,907.70837,+,1251978.07,,,3,Adduct of existing peak,597289.0129,0.0,932081.6001,0.0,1092188.499,0.0,1251978.07,
17.327,830.75439,+,272928.5813,,,2,,184066.6617,0.0,203579.4906,0.0,215191.3285,0.0,272928.5813,
17.338,1009.7536,+,156955.7893,,,2,,82549.04824,0.0,120877.3495,0.0,108785.9422,0.0,156955.7893,
17.361,1017.85077,+,2125308.579,,,3,,1604369.285,0.0,2125308.579,0.0,1318029.303,0.0,2050538.08,
17.364,991.83569,+,3787213.637,,,2,,1789511.431,0.0,3514718.816,0.0,2223929.703,0.0,3787213.637,
17.365,634.71753,+,1203498.545,,,4,,640976.5106,0.0,1203498.545,0.0,827673.4972,0.0,1092871.555,
17.368,997.7536,+,4471505.895,,,4,Adduct of existing peak,3016422.121,0.0,3621237.273,0.0,4400801.41,0.0,4471505.895,
17.369,992.83899,+,1786066.055,,,2,Adduct of existing peak,1135859.254,0.0,761180.1754,0.0,745544.4426,0.0,1786066.055,
17.389,981.78119,+,3940010.81,TG 60:8,TG,3,Redundant Identification,1957698.279,0.0,2747315.786,0.0,2855121.9,0.0,3940010.81,
17.391,971.73871,+,9392377.454,,,2,Adduct of existing peak,4671097.492,0.0,7838361.183,0.0,8864742.02,0.0,9392377.454,
17.398,976.82489,+,1.573845988E7,TG 60:8,TG,6,,9286818.23,0.0,1.415326724E7,0.0,1.508404706E7,0.0,1.573845988E7,
17.402,809.69391,+,80494.73267,,,2,Adduct of existing peak,80494.73267,0.0,52043.74497,0.0,52159.79065,0.0,54348.42248,
17.403,955.76483,+,8500371.541,TG 58:7,TG,4,Redundant Identification,3675379.876,0.0,6927700.073,0.0,8008218.135,0.0,8500371.541,
17.405,804.73706,+,236679.28,,,4,,191671.1128,0.0,185552.7316,0.0,236679.28,0.0,235307.4314,
17.412,950.80951,+,2.970093932E7,TG 58:7,TG,6,,1.419506079E7,0.0,2.970093932E7,0.0,1.435818669E7,0.0,2.448770539E7,
17.416,1051.90662,+,144454.538,,,2,,110878.5574,0.0,137768.6255,0.0,103436.1217,0.0,144454.538,
17.46,863.7738,+,3357149.291,,,4,,1802812.937,0.0,2561632.638,0.0,3357149.291,0.0,3130500.384,
17.463,822.74811,+,4.080519612E7,TG 48:1,TG,8,,3.409064878E7,0.0,4.018722815E7,0.0,4.080519612E7,0.0,3.461316142E7,
17.463,843.67786,+,7237147.52,,,4,Adduct of existing peak,6051616.769,0.0,5402695.573,0.0,5666904.493,0.0,7237147.52,
17.463,932.85339,+,274050.1895,,,2,Adduct of existing peak,212818.2447,0.0,189143.0993,0.0,112686.856,0.0,274050.1895,
17.464,827.70319,+,7805598.589,TG 48:1,TG,4,Redundant Identification,7076945.529,0.0,6640525.505,0.0,7805598.589,0.0,7603471.512,
17.469,523.46802,+,718758.3515,,,4,In-source fragment,611381.9356,0.0,573829.4035,0.0,718758.3515,0.0,686295.6495,
17.47,892.83124,+,459507.29,,,3,,453968.7511,0.0,380382.9001,0.0,459507.29,0.0,431508.6451,
17.471,889.78918,+,8170182.635,,,2,,6522818.421,0.0,7909839.84,0.0,4220306.87,0.0,8170182.635,
17.476,918.84436,+,1561819.053,,,2,,812558.6089,0.0,1031616.186,0.0,1561819.053,0.0,1297477.906,
17.477,869.69257,+,2.7157105E7,,,4,Adduct of existing peak,1.480430633E7,0.0,1.35342702E7,0.0,2.411650707E7,0.0,2.7157105E7,
17.477,801.68866,+,1338241.488,TG 46:0,TG,4,Redundant Identification,848692.2521,0.0,793390.9765,0.0,1338241.488,0.0,980335.0984,
17.478,796.7334,+,6857291.306,TG 46:0,TG,8,,4512001.351,0.0,4166075.038,0.0,6857291.306,0.0,4541508.582,
17.478,817.66333,+,1013615.124,,,4,Adduct of existing peak,665996.8345,0.0,561731.2002,0.0,1013615.124,0.0,633387.596,
17.482,848.76398,+,1.358016068E8,TG 50:2,TG,10,,1.10888322E8,0.0,1.069441108E8,0.0,1.239640644E8,0.0,1.358016068E8,
17.486,917.74982,+,1711827.409,TG 55:5,TG,4,,731038.0703,0.0,1663781.905,0.0,1711827.409,0.0,1668495.566,
17.487,853.71875,+,2.888699752E7,TG 50:2,TG,5,Redundant Identification,2.266251845E7,0.0,2.425144587E7,0.0,2.403422332E7,0.0,2.888699752E7,
17.517,820.77203,-,101559.8268,,,3,,934.3983622,101559.8268,0.0,85891.56765,0.0,82798.7746,0.0,
17.518,648.69678,+,257251.5112,,,2,,127859.496,0.0,257251.5112,0.0,161408.8247,0.0,183786.9543,
17.53,874.7793,+,1.049837483E8,TG 52:3,TG,8,,7.395864175E7,0.0,9.164369122E7,0.0,9.740807495E7,0.0,1.049837483E8,
17.532,671.56921,+,124884.3339,,,2,,124884.3339,0.0,101577.7359,0.0,113255.509,0.0,118967.8519,
17.534,944.86023,+,1111262.064,,,3,,1111262.064,0.0,952030.8377,0.0,988325.0509,0.0,1092657.414,
17.538,879.73413,+,2.362296248E7,TG 52:3,TG,4,Redundant Identification,1.777608951E7,0.0,2.041580927E7,0.0,2.228541901E7,0.0,2.362296248E7,
17.539,915.80475,+,1.078020246E7,,,2,,8574535.308,0.0,1.004692172E7,0.0,9689460.893,0.0,1.078020246E7,
17.543,938.6936,+,379023.4101,,,3,,346724.4642,0.0,332525.0466,0.0,201138.8174,0.0,379023.4101,
17.546,551.49878,+,623142.5707,,,4,,389258.0659,0.0,623142.5707,0.0,621882.8623,0.0,538699.8496,
17.549,958.81445,+,277798.6053,,,4,,218158.6257,0.0,277798.6053,0.0,220627.2222,0.0,259134.8776,
17.55,895.7077,+,2.0777971E7,,,4,Adduct of existing peak,1.41189689E7,0.0,2.0777971E7,0.0,1.697229846E7,0.0,2.045976265E7,
17.556,606.65002,+,1010573.363,,,4,,912958.2413,0.0,927180.5287,0.0,963075.5207,0.0,1010573.363,
17.58,872.80237,-,644052.3501,,,3,,1245.481709,628572.2545,0.0,644052.3501,0.0,617793.8932,0.0,
17.595,849.76105,-,109545.2149,,,3,,913.6099577,104819.9337,0.0,109545.2149,0.0,64334.18539,0.0,
17.598,1028.85547,+,2153694.456,,,3,,927591.7707,0.0,1591173.18,0.0,2153694.456,0.0,1878805.983,
17.598,846.78705,-,1585933.93,,,3,,950.4612642,1585933.93,0.0,1471258.044,0.0,1395395.121,0.0,
17.599,943.76514,+,1083520.71,TG 17:1_18:1_22:4,TG,3,,402204.9248,0.0,735357.7638,0.0,967168.7233,0.0,1083520.71,
17.607,1049.78479,+,477919.8426,,,2,Adduct of existing peak,246527.4878,0.0,359738.7261,0.0,247637.4793,0.0,477919.8426,
17.607,1033.81323,+,383187.6803,,,3,Adduct of existing peak,226895.9197,0.0,208641.7346,0.0,312792.7414,0.0,383187.6803,
17.615,1069.88135,+,177332.3128,,,2,,92234.5384,0.0,171470.5332,0.0,116250.656,0.0,177332.3128,
17.634,1007.79651,+,1087146.667,TG 62:9,TG,2,,727947.0463,0.0,901457.4281,0.0,1037323.021,0.0,1087146.667,
17.635,997.75415,+,2459842.956,,,3,Adduct of existing peak,1664135.564,0.0,2459842.956,0.0,2204257.489,0.0,2206573.085,
17.638,981.78027,+,1566443.762,TG 60:8,TG,2,,771452.4505,0.0,819797.4567,0.0,1566443.762,0.0,1368555.133,
17.639,1017.85101,+,1150012.885,,,2,,750090.649,0.0,941723.9919,0.0,815234.1621,0.0,1150012.885,
17.641,548.53583,+,254557.9754,Cer[NS] d36:1,Cer[NS],4,RT out of class range,219559.1591,0.0,192665.775,0.0,222232.7409,0.0,254557.9754,
17.659,520.50464,+,460668.2525,Cer[NS] d34:1,Cer[NS],3,RT out of class range,225350.7983,0.0,383061.6183,0.0,338611.6893,0.0,460668.2525,
17.671,900.79462,+,2.842444205E7,TG 54:4,TG,6,,2.089263613E7,0.0,2.450732931E7,0.0,2.613371454E7,0.0,2.842444205E7,
17.674,905.74957,+,7391085.767,TG 54:4,TG,3,Redundant Identification,4286102.227,0.0,6067661.202,0.0,6777020.843,0.0,7391085.767,
17.682,955.76599,+,3320063.036,TG 58:7,TG,2,,2884977.983,0.0,1752153.473,0.0,2612454.707,0.0,3320063.036,
17.683,990.84076,+,2434383.305,,,2,Adduct of existing peak,1656719.478,0.0,2434383.305,0.0,2320715.269,0.0,2138704.771,
17.709,984.836,+,124851.3323,,,3,,124851.3323,0.0,115772.0184,0.0,121620.7896,0.0,97522.44618,
17.714,810.74878,+,1992046.158,TG 47:0,TG,3,,582827.0544,0.0,439127.4242,0.0,1992046.158,0.0,376523.8906,
17.716,664.72821,+,4257596.526,,,4,,1611101.015,0.0,4257596.526,0.0,2052478.08,0.0,3058125.366,
17.737,831.67755,+,396674.8772,,,2,Adduct of existing peak,130251.0105,0.0,136897.4983,0.0,396674.8772,0.0,162604.7631,
17.74,763.71161,+,117825.6977,,,3,Adduct of existing peak,117825.6977,0.0,99661.35351,0.0,112285.3638,0.0,109745.7297,
17.742,780.7384,+,1372068.716,Alkenyl-TG P-14:0_16:0_16:0,Alkenyl-TG,4,,1309000.765,0.0,1216581.595,0.0,1322001.191,0.0,1372068.716,
17.742,1054.8717,+,936368.927,,,2,,224618.8834,0.0,387862.2229,0.0,936368.927,0.0,496431.5362,
17.743,785.69366,+,779484.1978,,,4,Adduct of existing peak,708374.7835,0.0,665649.1347,0.0,724862.1437,0.0,779484.1978,
17.745,801.66858,+,470223.4357,,,4,Adduct of existing peak,470223.4357,0.0,418315.2985,0.0,436583.7236,0.0,467592.4897,
17.752,481.45819,+,442509.2133,,,4,,442509.2133,0.0,386524.6031,0.0,387696.4899,0.0,402698.3933,
17.758,739.57361,+,744463.4484,,,4,Adduct of existing peak,682670.9883,0.0,627292.8788,0.0,570241.7725,0.0,744463.4484,
17.759,754.72308,+,232506.4715,,,4,,216845.4276,0.0,199342.0592,0.0,198000.4892,0.0,232506.4715,
17.76,723.59985,+,726161.9765,,,4,Adduct of existing peak,647869.5206,0.0,614414.3,0.0,610353.1992,0.0,726161.9765,
17.76,759.67883,+,191712.3617,,,4,Adduct of existing peak,167476.3136,0.0,154283.2953,0.0,151468.0852,0.0,191712.3617,
17.76,775.65302,+,101719.6782,,,4,Adduct of existing peak,81583.52384,0.0,86618.10785,0.0,95027.89861,0.0,101719.6782,
17.763,718.64447,+,734063.2971,CE 22:4,CE,4,,637961.0753,0.0,575992.0137,0.0,603589.3913,0.0,734063.2971,
17.78,973.75439,+,5678844.063,,,3,Adduct of existing peak,3892116.21,0.0,4023502.699,0.0,5678844.063,0.0,4402497.512,
17.789,993.85156,+,2257157.989,,,2,,1787002.331,0.0,2170716.622,0.0,2257157.989,0.0,2096049.651,
17.79,957.78064,+,4154069.895,TG 18:1_18:1_22:4,TG,4,Redundant Identification,2120942.057,0.0,3303061.023,0.0,3834145.645,0.0,4154069.895,
17.79,811.70929,+,467109.0081,,,3,Adduct of existing peak,251904.097,0.0,351251.7941,0.0,386498.1129,0.0,467109.0081,
17.791,952.82544,+,1.306424846E7,TG 58:6,TG,6,,1.099441254E7,0.0,1.168671699E7,0.0,1.122685986E7,0.0,1.306424846E7,
17.803,653.54633,+,164717.7797,,,3,In-source fragment,123927.2305,0.0,125674.7301,0.0,164717.7797,0.0,137954.9135,
17.81,713.55798,+,95536.59959,,,2,Adduct of existing peak,71446.94787,0.0,76464.20019,0.0,70598.27497,0.0,95536.59959,
17.813,910.78687,+,87882.31044,,,3,Adduct of existing peak,63704.64275,0.0,73223.95067,0.0,49127.37515,0.0,87882.31044,
17.815,806.75348,+,979781.7945,Alkenyl-TG P-48:1,Alkenyl-TG,4,,814674.4577,0.0,776775.4335,0.0,752356.7752,0.0,979781.7945,
17.823,947.73889,+,1.680187157E7,,,3,Adduct of existing peak,1.095003775E7,0.0,1.5030976E7,0.0,1.605660847E7,0.0,1.680187157E7,
17.828,931.76526,+,1.258182526E7,TG 56:5,TG,4,Redundant Identification,9397067.129,0.0,1.115913527E7,0.0,1.258182526E7,0.0,1.247905986E7,
17.828,967.83563,+,7728333.459,,,3,,4591439.847,0.0,3933741.477,0.0,6876762.224,0.0,7728333.459,
17.828,883.7088,+,3900525.223,,,4,Adduct of existing peak,2999260.194,0.0,3151641.954,0.0,3665725.437,0.0,3900525.223,
17.829,909.72443,+,2489304.098,,,3,Adduct of existing peak,1842949.677,0.0,2107528.616,0.0,2489304.098,0.0,2381361.103,
17.83,996.89374,+,317371.8454,,,2,,184816.7339,0.0,207227.3055,0.0,279454.1413,0.0,317371.8454,
17.831,867.73486,+,4767496.668,TG 51:2,TG,4,Redundant Identification,3284869.573,0.0,3786236.035,0.0,4767496.668,0.0,4106983.487,
17.834,926.81,+,4.995495758E7,TG 56:5,TG,8,,3.93321539E7,0.0,4.204831776E7,0.0,4.629507659E7,0.0,4.995495758E7,
17.835,888.79492,+,1.499922085E7,TG 53:3,TG,7,,1.222181718E7,0.0,1.221497162E7,0.0,9934426.84,0.0,1.499922085E7,
17.835,857.6936,+,1911846.593,,,4,Adduct of existing peak,1033684.133,0.0,1316360.611,0.0,1911846.593,0.0,1530309.149,
17.836,862.77972,+,2.11579044E7,TG 51:2,TG,8,,1.394468615E7,0.0,1.652779572E7,0.0,2.11579044E7,0.0,2.098588814E7,
17.841,841.71973,+,2120562.066,TG 49:1,TG,4,Redundant Identification,1342648.038,0.0,1610538.18,0.0,2120562.066,0.0,1850358.386,
17.841,563.49896,+,352665.7135,,,2,In-source fragment,317418.2968,0.0,320604.4424,0.0,346726.0711,0.0,352665.7135,
17.842,893.75037,+,3786674.269,TG 53:3,TG,3,Redundant Identification,2363017.447,0.0,2097690.905,0.0,3327354.407,0.0,3786674.269,
17.843,836.76447,+,8862181.217,TG 49:1,TG,8,,6847364.771,0.0,6627981.689,0.0,8862181.217,0.0,7660789.364,
17.843,1013.76691,+,418764.9612,,,2,Adduct of existing peak,153129.1455,0.0,219548.3287,0.0,418764.9612,0.0,256217.5174,
17.858,810.74878,+,2314041.949,TG 47:0,TG,5,,646384.4527,0.0,626489.3861,0.0,2314041.949,0.0,559592.6444,
17.86,815.7038,+,507486.4048,TG 15:0_16:0_16:0,TG,2,Redundant Identification,72362.39779,0.0,100987.3466,0.0,507486.4048,0.0,136624.7258,
17.886,941.8205,+,6745549.172,,,3,,1653355.66,0.0,6745549.172,0.0,5173063.01,0.0,5183728.242,
17.889,900.79523,+,3.625828556E7,TG 54:4,TG,8,,2.563653428E7,0.0,3.204698706E7,0.0,3.625828556E7,0.0,3.443061499E7,
17.889,905.74957,+,9017822.05,TG 54:4,TG,4,Redundant Identification,7401214.038,0.0,7411477.409,0.0,8023045.254,0.0,9017822.05,
17.892,981.73547,+,103368.2464,,,2,Adduct of existing peak,102166.3278,0.0,79093.36177,0.0,72988.23747,0.0,103368.2464,
17.898,970.87,+,184568.6427,,,2,Adduct of existing peak,119100.8423,0.0,184568.6427,0.0,112591.4604,0.0,104276.508,
17.904,606.64978,+,478410.6784,,,4,,444258.8538,0.0,432462.9939,0.0,425335.5054,0.0,478410.6784,
17.907,934.81525,+,433559.1305,,,2,,248660.3532,0.0,282314.5284,0.0,256513.2686,0.0,433559.1305,
17.914,578.61884,+,262656.4665,,,3,,211944.3895,0.0,230190.2934,0.0,231320.4894,0.0,262656.4665,
17.915,879.73413,+,1880955.175,TG 52:3,TG,2,,1079318.718,0.0,1746655.003,0.0,1706320.466,0.0,1880955.175,
17.915,744.65991,+,501363.1836,,,4,,478844.2204,0.0,397425.2604,0.0,493978.7479,0.0,501363.1836,
17.918,908.79968,+,1688963.644,,,4,,1386770.628,0.0,1444376.783,0.0,1683005.277,0.0,1688963.644,
17.922,949.82373,+,285859.1139,,,2,,252115.7044,0.0,285859.1139,0.0,225329.6219,0.0,247347.7974,
17.922,749.61523,+,251349.2098,,,4,Adduct of existing peak,231905.3022,0.0,195505.6237,0.0,248976.5071,0.0,251349.2098,
17.923,765.58942,+,292930.9226,,,4,Adduct of existing peak,267005.4728,0.0,241622.0079,0.0,260726.2961,0.0,292930.9226,
17.923,1158.87561,-,199906.7508,,,3,,1374.317283,199906.7508,0.0,199636.1096,0.0,199294.0875,0.0,
17.953,983.79584,+,2714670.435,TG 60:7,TG,4,Redundant Identification,1938759.678,0.0,2238494.692,0.0,2540075.55,0.0,2714670.435,
17.954,978.84064,+,1.457030308E7,TG 60:7,TG,7,,6943048.379,0.0,1.074118902E7,0.0,1.457030308E7,0.0,1.235777404E7,
17.954,923.81128,+,208765.842,,,4,,165509.8457,0.0,154499.8667,0.0,208765.842,0.0,178821.8515,
17.956,882.78625,+,1005933.833,,,4,,835209.5804,0.0,856295.3198,0.0,930119.3913,0.0,1005933.833,
17.957,999.76953,+,3922513.459,,,3,Adduct of existing peak,2715599.093,0.0,2749372.883,0.0,3922513.459,0.0,3665576.017,
17.96,952.82544,+,2.310142677E7,TG 58:6,TG,8,,1.574199482E7,0.0,2.060051767E7,0.0,2.203454908E7,0.0,2.310142677E7,
17.96,973.75433,+,9820134.77,,,4,Adduct of existing peak,5815778.87,0.0,8462354.595,0.0,8670157.286,0.0,9820134.77,
17.96,957.78064,+,7226070.056,TG 58:6,TG,4,Redundant Identification,2546556.472,0.0,6235686.125,0.0,6357603.594,0.0,7226070.056,
17.961,1019.867,+,1871924.028,,,4,,1457861.712,0.0,1447764.367,0.0,1871924.028,0.0,1832218.403,
17.963,993.85107,+,3965830.937,,,3,,2407211.632,0.0,3491509.167,0.0,2410004.856,0.0,3965830.937,
17.97,1132.86023,-,536214.2566,,,3,,1527.105702,536214.2566,0.0,491801.4394,0.0,470045.3939,0.0,
17.983,775.63153,+,150155.8805,,,3,Adduct of existing peak,150155.8805,0.0,122301.6518,0.0,139303.3705,0.0,143730.0684,
17.991,770.67523,+,838018.334,,,4,,725255.0315,0.0,612711.5006,0.0,733179.1518,0.0,838018.334,
