MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
40,0.522,1,LysoPG 22:6 [M-H]-;,555.269,555.2723,-5.943,901,1000,100,LysoPG 22:6 [M-H]-(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,152.9958 | 327.233 | 
52,0.535,1,LysoPI 20:4 [M-H]-;,619.285,619.2883,-5.3287,131,1000,100,LysoPI 20:4 [M-H]-(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 303.233 | 315.0487 | 333.0619 | 
215,0.768,1,LysoPI 20:5 [M-H]-;,617.269,617.2727,-5.9941,10,1000,0,,true,true,Coon_Lab_HCD_Acetate_20171009.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 301.2173 | 315.0487 | 333.0619 | 
224,0.781,1,LysoPE 12:0 [M-H]-;,396.213,396.2151,-5.3002,984,1000,100,LysoPE 12:0 [M-H]-(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,78.9591 | 140.0118 | 196.038 | 199.1704 | 214.0486 | 
235,0.799,1,LysoPI 16:1 [M-H]-;,569.27,569.2727,-4.7429,762,928,100,LysoPI 16:1 [M-H]-(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 253.2173 | 315.0487 | 333.0619 | 
248,0.831,1,LysoPE 14:1 [M-H]-;,422.229,422.2308,-4.2631,989,1000,100,LysoPE 14:1 [M-H]-(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,78.9591 | 140.0118 | 196.038 | 214.0486 | 225.186 | 
249,0.831,1,LysoPC 14:1 [M+Ac-H]-;,524.295,524.2988,-7.2478,553,1000,100,LysoPC 14:1 [M+Ac-H]-(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 225.186 | 241.0721 | 450.2626 | 
254,0.843,1,LysoPI 22:6 [M-H]-;,643.285,643.2883,-5.1299,98,1000,0,,true,true,Coon_Lab_HCD_Acetate_20171009.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 315.0487 | 327.233 | 333.0619 | 
262,0.856,1,LysoPI 20:4 [M-H]-;,619.285,619.2883,-5.3287,892,928,100,LysoPI 20:4 [M-H]-(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 303.233 | 315.0487 | 333.0619 | 
290,0.884,1,LysoPI 18:2 [M-H]-;,595.284,595.2883,-7.2234,646,994,100,LysoPI 18:2 [M-H]-(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 279.233 | 315.0487 | 333.0619 | 
317,0.914,1,LysoPG 16:1 [M-H]-;,481.252,481.2566,-9.5583,403,404,100,LysoPG 16:1 [M-H]-(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,152.9958 | 253.2173 | 
322,0.92,1,LysoPC 14:1 [M+Ac-H]-;,524.295,524.2988,-7.2478,955,993,100,LysoPC 14:1 [M+Ac-H]-(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 225.186 | 241.0721 | 450.2626 | 
323,0.921,1,LysoPE 14:1 [M-H]-;,422.228,422.2308,-6.6314,987,1000,100,LysoPE 14:1 [M-H]-(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,78.9591 | 140.0118 | 196.038 | 214.0486 | 225.186 | 
324,0.922,1,LysoPI 22:5 [M-H]-;,645.3,645.304,-6.1986,50,1000,0,,true,true,Coon_Lab_HCD_Acetate_20171009.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 315.0487 | 329.2486 | 333.0619 | 
343,0.943,1,LysoPI 20:4 [M-H]-;,619.284,619.2883,-6.9435,926,972,100,LysoPI 20:4 [M-H]-(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 303.233 | 315.0487 | 333.0619 | 
353,0.954,1,LysoPG 22:6 [M-H]-;,555.268,555.2723,-7.7439,867,1000,100,LysoPG 22:6 [M-H]-(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,152.9958 | 327.233 | 
365,0.966,1,LysoPC 15:1 [M+Ac-H]-;,538.311,538.3145,-6.5018,536,1000,100,LysoPC 15:1 [M+Ac-H]-(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,59.0139 | 78.9591 | 152.9958 | 224.0693 | 239.2017 | 241.0721 | 464.2783 | 
373,0.975,1,LysoPI 20:3 [M-H]-;,621.299,621.304,-8.0476,448,986,100,LysoPI 20:3 [M-H]-(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,78.9591 | 152.9958 | 171.0064 | 223.0013 | 241.0119 | 305.2486 | 315.0487 | 333.0619 | 
