MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
346,0.811,1,LysoPE 20:5 [M+H]+;,500.274,500.2777,-7.3959,865,1000,0,,false,true,LipiDex_HCD_Acetate.msp,359.2581 | 482.2666 | 
361,0.848,1,LysoPC 14:1 [M+H]+;,466.3,466.2934,14.1542,722,737,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
368,0.86,1,LysoPC 14:1 [M+H]+;,466.288,466.2934,-11.5807,724,738,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
398,0.917,1,LysoPE 14:1 [M+H]+;,424.241,424.2464,-12.7285,2,1000,0,,false,true,LipiDex_HCD_Acetate.msp,283.2268 | 406.2353 | 
419,0.956,1,AC 14:1 [M+H]+;,370.292,370.2957,-9.992,927,933,100,AC 14:1 [M+H]+(100),true,true,LipiDex_HCD_Acetate.msp,60.0808 | 85.0284 | 144.1019 | 209.19 | 311.2217 | 
427,0.969,1,LysoPC 14:1 [M+H]+;,466.289,466.2934,-9.4361,912,938,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
437,0.99,1,LysoPC 15:1 [M+H]+;,480.304,480.309,-10.41,723,738,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
439,0.994,1,LysoPC 20:5 [M+H]+;,542.32,542.3247,-8.6664,730,732,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
442,1.0,1,LysoPC 14:0 [M+H]+;,468.304,468.309,-10.6767,729,732,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
443,1.002,1,LysoPE 20:5 [M+H]+;,500.273,500.2777,-9.3948,977,1000,0,,false,true,LipiDex_HCD_Acetate.msp,359.2581 | 482.2666 | 
452,1.023,1,LysoPE 14:0 [M+H]+;,426.257,426.2621,-11.9645,373,1000,0,,false,true,LipiDex_HCD_Acetate.msp,285.2424 | 408.251 | 
467,1.053,1,LysoPC 18:3 [M+H]+;,518.319,518.3247,-10.997,722,737,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
472,1.064,1,LysoPE 18:3 [M+H]+;,476.273,476.2777,-9.8682,979,1000,0,,false,true,LipiDex_HCD_Acetate.msp,335.2581 | 458.2666 | 
480,1.082,1,LysoPC 20:5 [M+H]+;,542.319,542.3247,-10.5103,747,749,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
484,1.09,1,LysoPC 15:1 [M+H]+;,480.304,480.309,-10.41,759,775,0,,true,true,LipiDex_HCD_Acetate.msp,60.0808 | 86.0964 | 104.107 | 124.9998 | 184.0733 | 
