Checked,Ion,Charge,Molecular Weight,m/z,RT [min],FWHM [min],# MI,Area,Parent Area [%],Study File ID
FALSE,[M-H]-1,-1,1113.56099,1112.55371,8.72,0.065,2,46428.57567,100,F6
FALSE,[M-H]-1,-1,1584.95125,1583.94397,7.798,0.076,3,46422.86568,100,F4
FALSE,[M+H]+1,1,467.26717,468.27444,1.109,0.083,3,46419.58877,100,F1
FALSE,[M+H]+1,1,949.50817,950.51544,10.59,0.089,3,46417.70468,100,F7
FALSE,[M+H]+1,1,910.74047,911.74774,18.322,0.122,4,46393.61074,100,F7
FALSE,[M+K]+1,1,602.54575,641.50891,12.435,0.115,2,46388.73906,72.471,F1
FALSE,[M-H]-1,-1,993.44533,992.43805,7.164,0.088,3,46376.75141,100,F4
FALSE,[M-H]-1,-1,298.05375,297.04648,1.191,0.138,2,46374.05876,100,F2
FALSE,[M-H]-1,-1,1333.93538,1332.9281,8.17,0.056,2,46371.10818,100,F6
FALSE,[M+H]+1,1,391.37789,392.38516,8.64,0.193,2,46366.11045,100,F1
FALSE,[M-H]-1,-1,394.3051,393.29782,7.516,0.051,2,46362.10689,100,F6
FALSE,[M+H]+1,1,686.44048,687.44775,10.51,0.113,2,46355.35108,100,F8
FALSE,[M+Na]+1,1,871.70188,894.6911,13.643,0.126,3,46337.37594,10.928,F9
FALSE,[M+H]+1,1,1065.54473,1066.552,4.565,0.128,2,46325.01395,100,F8
FALSE,[M+H]+1,1,424.29741,425.30469,7.257,0.054,2,46322.80762,100,F9
FALSE,[M+H]+1,1,715.63201,716.63928,11.529,0.106,3,46321.81814,100,F8
FALSE,[M-H]-1,-1,735.6147,734.60742,12.126,0.086,5,46299.52827,100,F1
FALSE,[M+H]+1,1,495.41197,496.41925,4.998,0.119,3,46295.18486,100,F9
FALSE,[M+H]+1,1,715.64672,716.65399,13.257,0.136,4,46285.60773,100,F3
FALSE,[M-H]-1,-1,855.47401,854.46674,9,0.118,2,46284.30039,100,F6
FALSE,[M-H]-1,-1,745.67116,744.66388,14.856,0.11,4,46281.65029,100,F5
FALSE,[M+H]+1,1,518.43218,519.43945,14.658,0.097,2,46273.07438,100,F1
FALSE,[M+H]+1,1,874.41283,875.4201,6.895,0.066,3,46260.494,100,F9
FALSE,[M+H]+1,1,656.55235,657.55963,16.581,0.118,3,46237.80054,100,F8
FALSE,[M+H]+1,1,592.50487,593.51215,9.149,0.103,3,46237.36226,100,F9
FALSE,[M+H]+1,1,544.50005,545.50732,15.293,0.098,2,46235.86779,100,F8
FALSE,[M+H]+1,1,677.46306,678.47034,5.559,0.149,2,46203.82659,100,F9
FALSE,[M+H]+1,1,677.46282,678.47009,5.541,0.18,3,46203.08842,100,F8
FALSE,[M+H]+1,1,915.75713,916.7644,16.288,0.065,2,46201.61172,100,F7
FALSE,[M+H]+1,1,809.38982,810.39709,8.202,0.069,2,46189.40152,100,F7
FALSE,[M-H]-1,-1,430.34337,429.33609,7.188,0.049,2,46187.49573,100,F6
FALSE,[M+H]+1,1,703.68535,704.69263,14.281,0.129,2,46176.92081,100,F3
FALSE,[M+H]+1,1,740.60735,741.61462,13.919,0.09,3,46174.21191,100,F1
FALSE,[M-H]-1,-1,728.55061,727.54333,12.614,0.082,4,46173.26284,100,F6
