MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
4595,17.423,1,TG 18:2_18:1_18:1 [M+NH4]+;,900.801,900.802,-1.1101,977,997,100,TG 18:2_18:1_18:1 [M+NH4]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,263.2369 | 265.2526 | 601.519 | 603.5347 | 
4596,17.429,1,TG 16:1_16:0_18:1 [M+NH4]+;,848.771,848.7707,0.3535,840,862,55,TG 16:1_16:0_18:1 [M+NH4]+(55) / TG 16:1_16:1_18:0 [M+NH4]+(45),true,true,Coon_Lab_HCD_Acetate_20171009.msp,237.2213 | 239.2369 | 265.2526 | 549.4877 | 575.5034 | 577.519 | 267.2682 | 547.4721 | 
4601,17.448,1,TG 16:1_16:0_16:0 [M+Na]+;,827.711,827.7105,0.6041,505,713,100,TG 16:1_16:0_16:0 [M+Na]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,571.4697 | 573.4853 | 
4607,17.471,1,TG 16:1_18:1_18:1 [M+NH4]+;,874.788,874.7864,1.829,838,847,87,TG 16:1_18:1_18:1 [M+NH4]+(87) / TG 16:0_18:2_18:1 [M+NH4]+(13),true,true,Coon_Lab_HCD_Acetate_20171009.msp,237.2213 | 265.2526 | 575.5034 | 603.5347 | 239.2369 | 263.2369 | 577.519 | 601.519 | 
4611,17.488,1,TG 17:1_17:1_18:1 [M+Na]+;,879.742,879.7418,0.2273,152,1000,0,,true,true,Coon_Lab_HCD_Acetate_20171009.msp,597.4853 | 611.501 | 
4618,17.514,1,TG 16:0_17:1_18:1 [M+NH4]+;,862.787,862.7864,0.6954,617,659,24,TG 16:0_17:1_18:1 [M+NH4]+(24) / TG 16:1_17:0_18:1 [M+NH4]+(48) / TG 15:0_18:1_18:1 [M+NH4]+(28),true,true,Coon_Lab_HCD_Acetate_20171009.msp,239.2369 | 251.2369 | 265.2526 | 563.5034 | 577.519 | 589.519 | 237.2213 | 253.2526 | 575.5034 | 591.5347 | 225.2213 | 603.5347 | 
4619,17.517,1,TG 15:0_15:0_16:0 [M+NH4]+;,796.74,796.7394,0.7531,187,1000,0,,true,true,Coon_Lab_HCD_Acetate_20171009.msp,225.2213 | 239.2369 | 523.4721 | 537.4877 | 
4621,17.528,1,TG 15:0_16:0_16:0 [M+NH4]+;,810.756,810.7551,1.1101,756,781,66,TG 15:0_16:0_16:0 [M+NH4]+(66) / TG 14:0_16:0_17:0 [M+NH4]+(20) / TG 15:0_15:0_17:0 [M+NH4]+(13),true,true,Coon_Lab_HCD_Acetate_20171009.msp,225.2213 | 239.2369 | 537.4877 | 551.5034 | 211.2056 | 253.2526 | 523.4721 | 565.519 | 
4623,17.535,1,TG 15:0_16:0_18:1 [M+NH4]+;,836.772,836.7707,1.5536,877,893,43,TG 15:0_16:0_18:1 [M+NH4]+(43) / TG 16:0_16:0_17:1 [M+NH4]+(31) / TG 16:1_16:0_17:0 [M+NH4]+(17) / TG 15:0_16:1_18:0 [M+NH4]+(10),true,true,Coon_Lab_HCD_Acetate_20171009.msp,225.2213 | 239.2369 | 265.2526 | 537.4877 | 563.5034 | 577.519 | 251.2369 | 551.5034 | 237.2213 | 253.2526 | 549.4877 | 565.519 | 267.2682 | 535.4721 | 
4626,17.548,1,TG 16:1_16:0_18:1 [M+Na]+;,853.728,853.7261,2.2255,273,978,0,,true,true,Coon_Lab_HCD_Acetate_20171009.msp,571.4697 | 597.4853 | 599.501 | 
4627,17.551,1,TG 16:1_16:0_16:0 [M+NH4]+;,822.756,822.7551,1.0939,838,848,100,TG 16:1_16:0_16:0 [M+NH4]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,237.2213 | 239.2369 | 549.4877 | 551.5034 | 
4632,17.571,1,TG 16:1_16:0_18:1 [M+NH4]+;,848.772,848.7707,1.5316,899,915,56,TG 16:1_16:0_18:1 [M+NH4]+(56) / TG 16:1_16:1_18:0 [M+NH4]+(35) / TG 16:0_16:0_18:2 [M+NH4]+(9),true,true,Coon_Lab_HCD_Acetate_20171009.msp,237.2213 | 239.2369 | 265.2526 | 549.4877 | 575.5034 | 577.519 | 267.2682 | 547.4721 | 263.2369 | 551.5034 | 
4633,17.574,1,TG 15:0_16:0_16:0 [M+Na]+;,815.711,815.7105,0.613,164,1000,0,,true,true,Coon_Lab_HCD_Acetate_20171009.msp,559.4697 | 573.4853 | 
4634,17.577,1,TG 17:1_18:1_18:1 [M+Na]+;,893.757,893.7574,-0.4475,435,994,100,TG 17:1_18:1_18:1 [M+Na]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,611.501 | 625.5166 | 
4641,17.607,1,TG 15:0_16:0_18:1 [M+Na]+;,841.727,841.7261,1.0692,531,635,100,TG 15:0_16:0_18:1 [M+Na]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,559.4697 | 585.4853 | 599.501 | 
4642,17.61,1,TG 16:1_18:1_18:1 [M+NH4]+;,874.787,874.7864,0.6859,772,845,69,TG 16:1_18:1_18:1 [M+NH4]+(69) / TG 16:0_18:2_18:1 [M+NH4]+(31),true,true,Coon_Lab_HCD_Acetate_20171009.msp,237.2213 | 265.2526 | 575.5034 | 603.5347 | 239.2369 | 263.2369 | 577.519 | 601.519 | 
4650,17.639,1,TG 18:2_18:1_18:1 [M+NH4]+;,900.802,900.802,0.0,604,640,100,TG 18:2_18:1_18:1 [M+NH4]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,263.2369 | 265.2526 | 601.519 | 603.5347 | 
4651,17.645,1,TG 16:0_17:1_18:1 [M+NH4]+;,862.787,862.7864,0.6954,722,878,40,TG 16:0_17:1_18:1 [M+NH4]+(40) / TG 16:1_17:1_18:0 [M+NH4]+(31) / TG 16:1_17:0_18:1 [M+NH4]+(14) / TG 15:1_18:1_18:0 [M+NH4]+(6) / TG 17:1_17:1_17:0 [M+NH4]+(7) / TG 15:0_18:1_18:1 [M+NH4]+(3),true,true,Coon_Lab_HCD_Acetate_20171009.msp,239.2369 | 251.2369 | 265.2526 | 563.5034 | 577.519 | 589.519 | 237.2213 | 267.2682 | 561.4877 | 591.5347 | 253.2526 | 575.5034 | 223.2056 | 605.5503 | 225.2213 | 603.5347 | 
4652,17.649,1,TG 16:0_17:1_18:1 [M+Na]+;,867.742,867.7418,0.2305,283,850,100,TG 16:0_17:1_18:1 [M+Na]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,585.4853 | 599.501 | 611.501 | 
4656,17.665,1,TG 15:0_16:0_16:0 [M+NH4]+;,810.756,810.7551,1.1101,809,818,88,TG 15:0_16:0_16:0 [M+NH4]+(88) / TG 15:0_15:0_17:0 [M+NH4]+(12),true,true,Coon_Lab_HCD_Acetate_20171009.msp,225.2213 | 239.2369 | 537.4877 | 551.5034 | 253.2526 | 523.4721 | 
