Checked,Ion,Charge,Molecular Weight,m/z,RT [min],FWHM [min],# MI,Area,Parent Area [%],Study File ID
FALSE,[M-H]-1,-1,1461.06624,1460.05896,10.161,0.065,5,9041437.85,100,F4
FALSE,[M+H]+1,1,971.7871,972.79437,16.459,0.168,5,9034725.056,100,F1
FALSE,[M-H]-1,-1,645.6017,644.59442,12.094,0.081,4,9030835.683,64.961,F1
FALSE,[M-H]-1,-1,1549.11616,1548.10889,9.084,0.161,3,9027120.106,100,F6
FALSE,[M-H]-1,-1,553.31312,552.30585,1.664,0.113,3,9023452.092,50.188,F1
FALSE,[M+H]+1,1,861.80901,862.81628,19.151,0.115,4,9011781.619,100,F5
FALSE,[M+H]+1,1,948.74736,949.75464,18.384,0.173,2,8992763.808,100,F3
FALSE,[M-H]-1,-1,831.62965,830.62238,10.509,0.096,4,8992509.92,100,F1
FALSE,[M+H]+1,1,850.62523,851.63251,11.801,0.087,5,8977183.095,100,F1
FALSE,[M+H]+1,1,508.57335,509.58063,14.343,0.095,3,8976910.083,100,F7
FALSE,[M+H]+1,1,859.60204,860.60931,9.297,0.072,5,8976489.168,100,F5
FALSE,[M+H]+1,1,628.53819,629.54547,9.16,0.063,3,8976063.667,100,F5
FALSE,[M-H]-1,-1,704.55519,703.54791,11.657,0.075,5,8970777.444,100,F6
FALSE,[M+H]+1,1,870.70146,871.70874,18.223,0.11,4,8964899.788,100,F5
FALSE,[M+H]+1,1,980.81139,981.81866,20.06,0.162,4,8957352.962,100,F1
FALSE,[M+H]+1,1,797.62401,798.63129,10.927,0.086,4,8957289.141,100,F1
FALSE,[M+H]+1,1,553.31279,554.32007,1.66,0.113,4,8955774.575,49.812,F1
FALSE,[M-H]-1,-1,1448.95698,1447.94971,15.828,0.134,3,8950512.911,100,F1
FALSE,[M+H]+1,1,1042.68706,1043.69434,1.753,0.09,5,8946652.538,100,F7
FALSE,[M+H]+1,1,827.67107,828.67834,12.444,0.098,3,8945014.179,100,F3
FALSE,[M+H]+1,1,879.57012,880.57739,8.505,0.075,5,8939975.977,100,F7
FALSE,[M+H]+1,1,753.56206,754.56934,11.081,0.081,2,8939819.663,100,F5
FALSE,[M+H]+1,1,727.54717,728.55444,10.65,0.115,2,8924893.395,100,F3
FALSE,[M-H]-1,-1,799.60432,798.59705,12.051,0.129,3,8911365.957,100,F6
FALSE,[M+H]+1,1,932.77385,933.78113,18.377,0.165,3,8910088.506,100,F3
FALSE,[M+H]+1,1,619.69597,620.70325,19.02,0.085,5,8909360.334,100,F1
FALSE,[M-H]-1,-1,649.6327,648.62543,14.168,0.08,5,8893950.352,56.874,F1
FALSE,[M+H]+1,1,850.62499,851.63226,11.848,0.089,5,8884764.59,100,F5
FALSE,[M-H]-1,-1,763.53163,762.52435,8.147,0.05,2,8881051.429,100,F1
FALSE,[M+H]+1,1,793.71019,794.71747,16.592,0.127,5,8876350,100,F7
FALSE,[M+H]+1,1,590.42888,591.43616,9.544,0.059,4,8873641.105,100,F7
FALSE,[M+H]+1,1,970.73137,971.73865,17.395,0.304,2,8864742.02,100,F5
FALSE,[M+H]+1,1,835.75719,836.76447,17.846,0.147,4,8862181.217,100,F5
FALSE,[M+H]+1,1,974.76201,975.76929,18.525,0.221,2,8850931.397,100,F5
FALSE,[M-H]-1,-1,865.57716,864.56989,8.638,0.063,3,8838883.668,100,F6
FALSE,[M+H]+1,1,857.58635,858.59363,8.765,0.15,4,8838344.52,100,F7
FALSE,[M+H]+1,1,978.79369,979.80096,19.484,0.164,5,8836891.199,100,F5
FALSE,[M-H]-1,-1,721.49995,720.49268,8.965,0.056,4,8830758.116,93.014,F1
FALSE,[M-H]-1,-1,813.54561,812.53833,8.992,0.064,2,8828283.514,100,F6
FALSE,[M+H]+1,1,775.54582,776.5531,10.199,0.06,2,8823812.748,100,F7
FALSE,[M+H]+1,1,773.55193,774.5592,7.658,0.049,5,8823567.265,100,F1
FALSE,[M+H]+1,1,729.52599,730.53326,9.726,0.078,2,8815656.076,43.029,F1
FALSE,[M-H]-1,-1,775.54603,774.53876,8.822,0.072,2,8814826.744,100,F6
FALSE,[M+H]+1,1,865.64903,866.65631,11.122,0.114,5,8813976.467,100,F7
FALSE,[M+H]+1,1,959.8817,960.88898,20.069,0.131,4,8792699.5,100,F3
FALSE,[M+H]+1,1,799.63884,800.64612,11.608,0.146,5,8791073.372,100,F3
FALSE,[M+H]+1,1,724.54338,725.55066,8.812,0.079,3,8789145.411,100,F3
FALSE,[M+H]+1,1,694.34532,695.3526,4.779,0.189,4,8773256.483,100,F3
FALSE,[M+H]+1,1,829.68688,830.69415,13.586,0.117,5,8766503.078,100,F5
FALSE,[M+H]+1,1,798.6566,799.66388,11.296,0.076,3,8761810.08,100,F3
FALSE,[M+H]+1,1,950.7625,951.76978,18.847,0.176,5,8757935.397,100,F3
FALSE,[M+H]+1,1,771.60832,772.6156,11.31,0.089,2,8755610.346,100,F3
FALSE,[M+H]+1,1,976.77873,977.78601,19.004,0.189,3,8741122.38,100,F7
FALSE,[M+H]+1,1,879.57036,880.57764,8.529,0.076,5,8734190.217,100,F3
FALSE,[M+H]+1,1,821.58623,822.59351,9.397,0.116,3,8716183.073,100,F7
FALSE,[M-H]-1,-1,811.53078,810.5235,8.662,0.124,2,8711151.594,100,F6
FALSE,[M+H]+1,1,769.59245,770.59973,10.276,0.08,2,8710179.913,100,F5
FALSE,[M+H]+1,1,849.65575,850.66302,11.389,0.092,4,8705488.541,100,F1
FALSE,[M+H]+1,1,757.55675,758.56403,10.62,0.074,2,8695448.631,43.217,F1
FALSE,[M+H]+1,1,821.58763,822.59491,9.422,0.116,4,8693956.734,100,F1
FALSE,[M-H]-1,-1,912.5663,911.55902,8.522,0.08,3,8686952.901,100,F4
FALSE,[M+H]+1,1,795.57134,796.57861,9.386,0.072,2,8684456.969,100,F7
FALSE,[M+H]+1,1,553.31224,554.31952,1.659,0.113,4,8672659.772,100,F3
FALSE,[M+H]+1,1,972.74712,973.75439,17.955,0.162,3,8670157.286,100,F5
FALSE,[M+H]+1,1,773.58824,774.59552,12.114,0.101,5,8665711.94,100,F3
FALSE,[M-H]-1,-1,791.56306,790.55579,9.312,0.067,3,8664145.339,100,F2
FALSE,[M+H]+1,1,813.59337,814.60065,8.577,0.194,3,8660918.349,100,F1
FALSE,[M+H]+1,1,763.50939,764.51666,8.633,0.138,2,8658843.544,100,F7
FALSE,[M+H]+1,1,865.64934,866.65662,11.198,0.109,5,8658763.567,100,F5
FALSE,[M+H]+1,1,973.80187,974.80914,16.84,0.294,2,8658396.2,100,F3
FALSE,[M-H]-1,-1,774.53499,773.52771,8.178,0.09,4,8654680.715,100,F4
FALSE,[M+H]+1,1,769.59233,770.59961,10.234,0.081,3,8647207.782,100,F3
FALSE,[M-H]-1,-1,799.60451,798.59723,12.026,0.12,3,8645878.131,100,F4
FALSE,[M-H]-1,-1,822.61287,821.60559,10.784,0.065,4,8644306.887,100,F1
FALSE,[M+H]+1,1,553.31236,554.31964,1.667,0.108,4,8643926.29,100,F5
FALSE,[M-H]-1,-1,791.56282,790.55554,9.298,0.062,3,8636879.753,100,F4
FALSE,[M+H]+1,1,978.79491,979.80219,19.435,0.148,3,8634415.988,100,F1
FALSE,[M-H]-1,-1,929.62691,928.61963,10.86,0.204,4,8634137.468,100,F4
FALSE,[M+H]+1,1,926.72716,927.73444,16.854,0.103,2,8632980.801,100,F1
FALSE,[M+H]+1,1,628.53874,629.54602,9.089,0.056,3,8627490.298,100,F1
FALSE,[M+H]+1,1,871.69719,872.70447,13.817,0.103,6,8613882.435,100,F7
FALSE,[M-H]-1,-1,870.67628,869.66901,10.865,0.098,2,8597409.888,100,F4
FALSE,[M+H]+1,1,866.66954,867.67682,16.703,0.202,5,8593355.445,100,F7
FALSE,[M-H]-1,-1,912.56636,911.55908,8.819,0.061,2,8592301.61,100,F2
FALSE,[M+H]+1,1,748.61229,749.61957,11.4,0.078,4,8587866.999,100,F7
FALSE,[M+H]+1,1,950.7639,951.77118,18.782,0.095,3,8579202.296,100,F1
FALSE,[M+H]+1,1,954.75755,955.76483,17.339,0.304,2,8563944.305,100,F7
FALSE,[M-H]-1,-1,681.57899,680.57172,12.091,0.095,5,8559536.935,100,F2
FALSE,[M-H]-1,-1,811.53096,810.52368,8.649,0.116,2,8552611.889,100,F4
FALSE,[M+H]+1,1,569.34343,570.35071,1.584,0.152,2,8532672.345,100,F7
FALSE,[M+H]+1,1,890.67052,891.6778,16.414,0.24,3,8532384.483,100,F1
FALSE,[M+H]+1,1,861.61894,862.62622,10.137,0.136,3,8527926.175,100,F1
FALSE,[M+H]+1,1,863.78801,864.79529,18.56,0.126,5,8525451.804,100,F5
FALSE,[M+H]+1,1,861.80901,862.81628,19.13,0.111,4,8511734.036,100,F3
FALSE,[M-H]-1,-1,822.53547,821.5282,7.847,0.068,3,8509890.095,100,F6
FALSE,[M+H]+1,1,865.64952,866.6568,11.148,0.115,5,8504875.987,100,F3
FALSE,[M+H]+1,1,795.57097,796.57825,9.452,0.074,2,8500448.025,100,F5
FALSE,[M+H]+1,1,980.81059,981.81787,20.05,0.154,5,8499590.729,100,F7
FALSE,[M+H]+1,1,972.74724,973.75452,17.932,0.161,3,8496558.281,100,F3
FALSE,[M+H]+1,1,779.57768,780.58496,11.292,0.078,4,8494781.963,100,F5
FALSE,[M+H]+1,1,412.2553,413.26257,6.955,0.053,4,8493742.194,100,F5
FALSE,[M+H]+1,1,825.55846,826.56573,10.943,0.139,4,8484317.05,100,F5
FALSE,[M+H]+1,1,817.5916,818.59888,9.236,0.068,4,8483484.397,100,F1
FALSE,[M+H]+1,1,649.63249,650.63977,14.123,0.075,5,8482510.295,100,F7
FALSE,[M+H]+1,1,694.34532,695.3526,4.926,0.083,5,8475511.08,100,F3
FALSE,[M+H]+1,1,775.54576,776.55304,10.232,0.063,2,8475200.182,100,F3
FALSE,[M+H]+1,1,727.54668,728.55396,10.62,0.113,2,8458501.929,100,F7
FALSE,[M-H]-1,-1,705.62337,704.61609,12.342,0.088,3,8456133.618,100,F2
FALSE,[M+H]+1,1,940.68529,941.69257,16.195,0.236,3,8451204.926,100,F5
FALSE,[M+H]+1,1,952.74205,953.74933,16.817,0.133,3,8448379.836,100,F7
FALSE,[M+H]+1,1,870.70177,871.70905,18.19,0.111,5,8445083.063,100,F3
FALSE,[M+H]+1,1,906.83812,907.8454,19.567,0.099,4,8436125.211,100,F5
FALSE,[M+H]+1,1,1016.67333,1017.6806,1.728,0.075,5,8434011.954,100,F1
FALSE,[M+H]+1,1,553.31218,554.31946,1.653,0.114,4,8431962.617,100,F7
FALSE,[M+H]+1,1,769.59221,770.59949,10.203,0.081,2,8425253.041,100,F7
FALSE,[M+H]+1,1,751.54698,752.55426,10.275,0.071,2,8421022.728,47.617,F1
FALSE,[M+H]+1,1,689.49455,690.50183,9.398,0.075,2,8419959.984,100,F5
FALSE,[M+H]+1,1,945.77135,946.77863,16.234,0.18,3,8409016.446,100,F5
FALSE,[M+H]+1,1,906.83824,907.84552,19.507,0.103,4,8392141.068,100,F7
FALSE,[M+H]+1,1,795.57134,796.57861,9.42,0.071,2,8379614.847,100,F3
FALSE,[M+H]+1,1,857.58653,858.59381,8.777,0.126,4,8369110.509,100,F1
FALSE,[M+H]+1,1,798.65599,799.66327,11.262,0.077,3,8361879.394,100,F7
FALSE,[M+H]+1,1,797.62352,798.6308,10.98,0.09,4,8349444.873,100,F5
FALSE,[M+H]+1,1,821.58678,822.59406,9.462,0.112,4,8346139.747,100,F5
FALSE,[M+H]+1,1,960.78136,961.78864,16.03,0.249,3,8341901.159,100,F7
FALSE,[M+H]+1,1,926.72661,927.73389,16.828,0.106,2,8339665.917,100,F7
FALSE,[M+H]+1,1,883.52941,884.53668,6.948,0.048,4,8338844.719,100,F7
FALSE,[M-H]-1,-1,827.59926,826.59198,9.494,0.064,4,8335452.2,100,F1
FALSE,[M+H]+1,1,590.42974,591.43701,9.553,0.059,3,8328893.158,100,F1
FALSE,[M-H]-1,-1,503.29738,502.2901,1.644,0.036,4,8323347.722,100,F2
FALSE,[M+H]+1,1,829.62419,830.63147,9.495,0.098,3,8321919.405,100,F3
FALSE,[M+H]+1,1,863.78807,864.79535,18.494,0.127,5,8318472.339,100,F7
FALSE,[M+H]+1,1,871.6707,872.67798,10.926,0.132,3,8314907.146,100,F7
FALSE,[M+H]+1,1,623.22447,624.23175,10.717,0.35,3,8314623.741,100,F5
FALSE,[M+H]+1,1,850.6245,851.63177,11.797,0.092,5,8314521.975,100,F3
FALSE,[M-H]-1,-1,799.60444,798.59717,12.048,0.146,3,8313420.728,100,F2
FALSE,[M+H]+1,1,773.58861,774.59589,12.105,0.12,5,8305395.571,58.702,F1
FALSE,[M+H]+1,1,555.32842,556.33569,2.249,0.121,4,8304298.129,100,F5
FALSE,[M-H]-1,-1,870.67616,869.66888,10.885,0.109,2,8297965.777,100,F2
FALSE,[M+H]+1,1,936.80559,937.81287,19.454,0.136,4,8293101.686,100,F7
FALSE,[M+H]+1,1,727.50902,728.5163,8.865,0.068,2,8289619.739,100,F7
FALSE,[M+H]+1,1,798.65642,799.6637,11.349,0.074,3,8289419.384,100,F5
FALSE,[M+H]+1,1,861.61778,862.62506,10.18,0.141,2,8270729.368,100,F5
FALSE,[M+H]+1,1,974.76286,975.77014,18.494,0.234,2,8270725.121,100,F3
FALSE,[M+H]+1,1,821.58623,822.59351,9.428,0.112,4,8266857.772,100,F3
FALSE,[M+H]+1,1,849.23784,850.24512,8.382,0.044,4,8264979.259,100,F1
FALSE,[M-H]-1,-1,1374.94636,1373.93909,15.167,0.12,6,8254797.692,100,F2
FALSE,[M-H]-1,-1,1454.99922,1453.99194,16.483,0.102,4,8246889.249,100,F6
FALSE,[M-H]-1,-1,929.70247,928.69519,12.773,0.123,4,8245153.238,100,F1
FALSE,[M+H]+1,1,769.55547,770.56274,8.832,0.347,2,8237162.839,100,F7
FALSE,[M+H]+1,1,888.78191,889.78918,17.392,0.142,2,8231043.031,100,F7
FALSE,[M-H]-1,-1,710.61171,709.60443,13.043,0.117,3,8222904.762,100,F1
FALSE,[M-H]-1,-1,822.53566,821.52838,7.856,0.07,3,8219011.719,100,F2
FALSE,[M-H]-1,-1,811.53059,810.52332,8.672,0.137,2,8215407.739,100,F2
FALSE,[M+H]+1,1,797.62322,798.63049,10.931,0.091,4,8213353.99,100,F3
FALSE,[M-H]-1,-1,775.54622,774.53894,8.828,0.078,2,8212733.57,100,F2
FALSE,[M+H]+1,1,773.5883,774.59558,12.078,0.103,5,8203702.168,100,F7
FALSE,[M-H]-1,-1,727.54774,726.54047,10.637,0.114,2,8202349.488,100,F2
FALSE,[M+H]+1,1,797.62328,798.63055,10.903,0.09,4,8198336.364,100,F7
FALSE,[M+H]+1,1,388.29476,389.30203,1.813,0.101,4,8196664.442,100,F1
FALSE,[M+H]+1,1,795.57097,796.57825,9.287,0.096,3,8184086.829,100,F5
FALSE,[M+H]+1,1,771.60851,772.61578,11.36,0.088,2,8180031.039,100,F5
FALSE,[M-H]-1,-1,727.54762,726.54034,10.614,0.114,2,8175090.314,100,F4
FALSE,[M+H]+1,1,765.5623,766.56958,9.327,0.059,2,8173563.043,100,F1
FALSE,[M-H]-1,-1,705.6233,704.61603,12.348,0.077,4,8166111.303,100,F6
FALSE,[M+H]+1,1,906.8391,907.84637,19.531,0.091,4,8163789.309,100,F1
FALSE,[M-H]-1,-1,1448.95698,1447.94971,15.263,0.126,3,8154498.555,100,F1
FALSE,[M+H]+1,1,817.62395,818.63123,9.837,0.218,2,8142867.228,100,F3
FALSE,[M-H]-1,-1,912.56587,911.55859,8.535,0.08,3,8138089.315,100,F6
FALSE,[M+H]+1,1,990.65782,991.6651,1.555,0.075,5,8135966.656,100,F1
FALSE,[M-H]-1,-1,954.69447,953.68719,11.791,0.115,4,8134263.673,100,F2
FALSE,[M+H]+1,1,979.84996,980.85724,18.474,0.154,2,8104149.44,100,F1
FALSE,[M+H]+1,1,817.59068,818.59796,9.272,0.069,4,8100445.214,100,F5
FALSE,[M+H]+1,1,761.51476,762.52203,8.826,0.168,2,8076274.249,100,F3
FALSE,[M-H]-1,-1,310.28462,309.27734,6.982,0.054,4,8075872.907,100,F1
FALSE,[M+H]+1,1,773.52995,774.53723,9.305,0.085,2,8074449.426,100,F7
FALSE,[M-H]-1,-1,929.62636,928.61908,10.87,0.144,4,8070135.517,100,F1
FALSE,[M-H]-1,-1,1454.99885,1453.99158,16.469,0.101,4,8052924.214,100,F4
FALSE,[M+H]+1,1,821.62413,822.63141,10.425,0.073,3,8050173.706,100,F1
FALSE,[M+H]+1,1,717.56212,718.5694,10.267,0.07,2,8049839.543,100,F1
FALSE,[M+H]+1,1,861.81059,862.81787,19.115,0.091,3,8034688.71,100,F1
FALSE,[M-H]-1,-1,727.54768,726.54041,10.633,0.109,2,8034023.952,100,F6
FALSE,[M+H]+1,1,867.63957,868.64685,9.703,0.104,3,8028730.653,100,F3
FALSE,[M+H]+1,1,871.67162,872.67889,10.952,0.125,2,8024091.285,100,F1
FALSE,[M+H]+1,1,904.74291,905.75018,17.886,0.121,2,8023045.254,100,F5
FALSE,[M-H]-1,-1,1509.06123,1508.05396,10.153,0.074,5,8017396.683,100,F2
FALSE,[M-H]-1,-1,779.57838,778.57111,11.205,0.079,5,8010589.066,100,F4
FALSE,[M+H]+1,1,954.75804,955.76532,17.408,0.352,2,8008218.135,100,F5
FALSE,[M+H]+1,1,771.60723,772.6145,11.27,0.085,2,8003979.099,100,F7
FALSE,[M-H]-1,-1,705.62294,704.61566,12.325,0.079,4,8003051.82,100,F4
FALSE,[M-H]-1,-1,1448.95759,1447.95032,15.257,0.129,3,8000262.74,100,F4
FALSE,[M+H]+1,1,845.7412,846.74847,17.101,0.096,2,7997719.198,100,F3
FALSE,[M+H]+1,1,729.56212,730.5694,11.616,0.103,3,7996201.396,100,F3
FALSE,[M+H]+1,1,936.8062,937.81348,19.481,0.126,4,7987513.546,100,F1
FALSE,[M-H]-1,-1,929.62648,928.6192,10.885,0.097,3,7982012.346,100,F6
FALSE,[M+H]+1,1,685.57298,686.58026,13.043,0.092,4,7980877.973,100,F1
FALSE,[M+H]+1,1,685.57231,686.57959,13.095,0.095,5,7977000.021,100,F5
FALSE,[M-H]-1,-1,725.53163,724.52435,10.329,0.068,4,7964031.803,100,F6
FALSE,[M-H]-1,-1,725.53175,724.52448,10.31,0.07,4,7959384.574,100,F4
FALSE,[M+H]+1,1,773.58849,774.59576,12.164,0.103,5,7951978.941,100,F5
FALSE,[M+H]+1,1,857.58599,858.59326,8.814,0.142,3,7951905.342,100,F5
FALSE,[M+H]+1,1,463.32625,464.33353,2.118,0.117,4,7951182.509,100,F5
FALSE,[M+H]+1,1,809.66875,810.67603,12.105,0.077,3,7949529.071,100,F3
FALSE,[M+H]+1,1,817.59032,818.5976,9.212,0.069,4,7946395.18,100,F7
FALSE,[M+H]+1,1,729.56273,730.57001,11.58,0.103,3,7944353.327,100,F7
FALSE,[M+H]+1,1,888.78185,889.78912,17.441,0.257,2,7941875.709,100,F3
FALSE,[M+H]+1,1,727.54668,728.55396,10.698,0.115,2,7941522.814,100,F5
FALSE,[M+H]+1,1,1042.68718,1043.69446,1.757,0.092,5,7931224.6,100,F3
FALSE,[M+H]+1,1,863.63176,864.63904,11.79,0.124,4,7922893.487,100,F1
FALSE,[M-H]-1,-1,1483.04695,1482.03967,10.143,0.058,4,7916896.443,100,F1
FALSE,[M+H]+1,1,773.5302,774.53748,9.335,0.085,2,7913907.137,100,F3
FALSE,[M+H]+1,1,817.59062,818.5979,9.239,0.071,4,7908899.748,100,F3
FALSE,[M+H]+1,1,936.80492,937.81219,19.513,0.138,5,7908636.993,100,F5
FALSE,[M+H]+1,1,647.72673,648.73401,19.902,0.089,5,7900378.059,100,F3
FALSE,[M+H]+1,1,850.69695,851.70422,16.734,0.262,2,7899244.502,100,F1
FALSE,[M+H]+1,1,978.79411,979.80139,19.452,0.168,5,7898059.448,100,F3
FALSE,[M+H]+1,1,866.66997,867.67725,16.765,0.208,5,7883647.269,100,F5
FALSE,[M+H]+1,1,987.91246,988.91974,20.644,0.154,3,7881572.669,100,F3
FALSE,[M+H]+1,1,727.50896,728.51624,8.93,0.067,2,7878132.057,100,F5
FALSE,[M-H]-1,-1,779.57838,778.57111,11.234,0.092,3,7873793.767,100,F2
FALSE,[M+H]+1,1,602.52306,603.53033,8.544,0.089,4,7867135.884,100,F1
FALSE,[M+H]+1,1,609.17296,610.18024,9.739,0.056,3,7864100.653,100,F1
FALSE,[M+H]+1,1,809.66966,810.67694,12.099,0.075,3,7861499.46,69.568,F1
FALSE,[M-H]-1,-1,1374.94612,1373.93884,15.155,0.115,6,7857675.767,100,F4
FALSE,[M-H]-1,-1,1511.08064,1510.07336,10.131,0.065,5,7855953.733,100,F4
FALSE,[M+H]+1,1,871.67101,872.67828,10.959,0.138,2,7855660.552,100,F3
FALSE,[M+H]+1,1,891.63909,892.64636,9.608,0.074,3,7854248.971,100,F5
FALSE,[M+H]+1,1,833.7412,834.74847,17.028,0.275,3,7846574.834,100,F7
FALSE,[M+H]+1,1,981.86547,982.87274,19.004,0.253,2,7846413.606,100,F3
FALSE,[M-H]-1,-1,827.59926,826.59198,9.474,0.064,4,7846101.594,100,F4
FALSE,[M+H]+1,1,849.65495,850.66223,11.362,0.096,4,7841470.587,100,F7
FALSE,[M+H]+1,1,980.80986,981.81714,20.105,0.156,5,7840201.748,100,F5
FALSE,[M+H]+1,1,835.60228,836.60956,10.938,0.108,2,7839596.04,100,F7
FALSE,[M+H]+1,1,849.6552,850.66248,11.441,0.095,4,7823552.287,100,F5
FALSE,[M-H]-1,-1,1374.94588,1373.9386,15.18,0.114,6,7823488.968,100,F6
FALSE,[M-H]-1,-1,1448.95686,1447.94958,15.273,0.118,3,7822212.719,100,F6
FALSE,[M-H]-1,-1,954.69417,953.68689,11.791,0.095,4,7814980.972,100,F1
FALSE,[M+H]+1,1,647.72655,648.73383,19.882,0.091,4,7811608.999,100,F7
FALSE,[M+H]+1,1,892.68578,893.69305,17.025,0.234,2,7806730.432,100,F7
FALSE,[M+H]+1,1,826.69591,827.70319,17.459,0.107,4,7805598.589,100,F5
FALSE,[M+H]+1,1,855.57067,856.57794,8.255,0.089,4,7804603.699,100,F3
FALSE,[M-H]-1,-1,1523.10115,1522.09387,9.098,0.083,5,7804167.693,100,F4
FALSE,[M+H]+1,1,787.5772,788.58447,8.73,0.125,2,7800248.729,100,F5
FALSE,[M+H]+1,1,824.68175,825.68903,16.679,0.245,3,7795591.181,100,F1
FALSE,[M-H]-1,-1,256.2381,255.23082,5.198,0.059,3,7794914.258,100,F4
FALSE,[M+H]+1,1,574.49224,575.49951,14.539,0.206,2,7792944.941,100,F3
FALSE,[M-H]-1,-1,827.55989,826.55261,11.138,0.09,4,7792058.757,100,F2
FALSE,[M+H]+1,1,649.63292,650.6402,14.226,0.075,5,7786024.853,100,F5
FALSE,[M+H]+1,1,948.7487,949.75598,18.375,0.106,2,7783110.276,100,F1
FALSE,[M+H]+1,1,412.2553,413.26257,6.935,0.055,4,7779277.9,100,F3
FALSE,[M+H]+1,1,966.82836,967.83563,17.764,0.195,3,7775277.908,100,F7
FALSE,[M+H]+1,1,727.50914,728.51642,8.894,0.069,2,7769604.116,100,F3
FALSE,[M+H]+1,1,825.61919,826.62646,10.531,0.158,3,7768433.372,100,F1
FALSE,[M+H]+1,1,590.42925,591.43652,9.569,0.061,4,7765762.764,100,F3
FALSE,[M-H]-1,-1,869.60829,868.60101,9.552,0.084,2,7763181.585,100,F2
FALSE,[M-H]-1,-1,954.69441,953.68713,11.771,0.1,4,7760389.287,100,F4
FALSE,[M+H]+1,1,890.6696,891.67688,16.451,0.158,5,7753599.027,100,F5
FALSE,[M-H]-1,-1,912.56636,911.55908,8.545,0.087,3,7751621.233,100,F2
FALSE,[M+H]+1,1,952.74248,953.74976,16.845,0.133,4,7746735.52,100,F1
FALSE,[M+H]+1,1,809.66887,810.67615,12.068,0.076,3,7733414.643,100,F7
FALSE,[M+H]+1,1,819.57189,820.57916,10.352,0.09,4,7723232.36,100,F1
FALSE,[M+H]+1,1,590.42906,591.43634,9.593,0.059,4,7717491.292,100,F5
FALSE,[M+H]+1,1,685.57244,686.57971,13.011,0.095,4,7716963.914,100,F7
FALSE,[M+H]+1,1,626.52336,627.53064,10.124,0.079,3,7709612.193,100,F1
FALSE,[M+H]+1,1,835.75682,836.7641,17.772,0.121,5,7708168.27,100,F7
FALSE,[M+H]+1,1,626.52257,627.52985,10.168,0.079,4,7693954.466,100,F5
FALSE,[M+H]+1,1,952.74199,953.74927,16.878,0.136,4,7687478.303,100,F5
FALSE,[M-H]-1,-1,916.59816,915.59088,9.716,0.07,3,7685181.66,100,F2
FALSE,[M-H]-1,-1,839.56184,838.55457,8.236,0.106,3,7674491.332,100,F4
FALSE,[M-H]-1,-1,1424.96138,1423.9541,14.716,0.134,7,7665564.184,100,F1
FALSE,[M+H]+1,1,826.69646,827.70374,17.392,0.098,4,7659331.686,100,F7
FALSE,[M+H]+1,1,847.63982,848.64709,11.086,0.075,4,7656926.61,100,F1
FALSE,[M-H]-1,-1,1451.97627,1450.96899,15.835,0.125,3,7655520.275,100,F2
FALSE,[M+H]+1,1,863.63133,864.63861,11.76,0.114,4,7654812.24,100,F7
FALSE,[M+H]+1,1,861.61809,862.62537,10.142,0.126,2,7640399.204,100,F3
FALSE,[M+H]+1,1,835.60033,836.6076,11.012,0.114,2,7639581.217,100,F5
FALSE,[M+H]+1,1,809.66899,810.67627,12.157,0.076,3,7636083.53,100,F5
FALSE,[M+H]+1,1,762.51848,763.52576,8.646,0.118,2,7634597.664,100,F1
FALSE,[M-H]-1,-1,725.53151,724.52423,10.33,0.079,4,7634181.534,100,F2
FALSE,[M-H]-1,-1,831.63002,830.62274,10.484,0.098,4,7629784.408,100,F4
FALSE,[M+H]+1,1,626.52275,627.53003,10.131,0.078,4,7629254.08,100,F3
FALSE,[M+H]+1,1,945.77172,946.77899,16.152,0.185,2,7622249.068,100,F7
FALSE,[M+H]+1,1,952.74162,953.7489,16.855,0.135,4,7621254.484,100,F3
FALSE,[M+H]+1,1,869.65489,870.66217,10.569,0.073,3,7618003.83,100,F7
FALSE,[M+H]+1,1,863.78813,864.79541,18.527,0.119,5,7605735.074,100,F3
FALSE,[M+H]+1,1,849.65544,850.66272,11.392,0.097,4,7604111.006,100,F3
FALSE,[M+H]+1,1,703.65416,704.66144,12.065,0.078,4,7602586.718,100,F7
FALSE,[M-H]-1,-1,747.51625,746.50897,8.983,0.071,4,7592017.041,100,F4
FALSE,[M+H]+1,1,793.71025,794.71753,16.628,0.111,5,7583597.5,100,F3
FALSE,[M-H]-1,-1,831.62977,830.6225,10.5,0.094,2,7582717.194,100,F6
FALSE,[M+H]+1,1,897.71263,898.71991,13.747,0.112,5,7581446.8,100,F1
FALSE,[M+H]+1,1,840.65575,841.66302,16.675,0.241,4,7580140.649,100,F1
FALSE,[M+H]+1,1,934.79027,935.79755,18.795,0.1,3,7577964.47,100,F1
FALSE,[M+H]+1,1,748.61235,749.61963,11.434,0.078,4,7567995.235,100,F3
FALSE,[M-H]-1,-1,779.57838,778.57111,11.234,0.078,3,7564486.205,100,F6
FALSE,[M+H]+1,1,731.57756,732.58484,10.035,0.097,3,7557858.408,100,F5
FALSE,[M+H]+1,1,821.62358,822.63086,10.472,0.073,3,7557787.705,100,F5
FALSE,[M-H]-1,-1,1414.97774,1413.97046,15.507,0.128,7,7554051.776,100,F4
FALSE,[M+H]+1,1,775.54558,776.55286,10.272,0.06,2,7552200.52,100,F5
FALSE,[M+H]+1,1,694.34532,695.3526,4.85,0.146,4,7542446.471,100,F5
